IID	PGS000903	PGS000902	PGS004924	PGS000750	PGS003763	PGS000211	PGS000056	PGS000123	PGS001774	PGS000777	PGS001353
223836295900	-1.79625	0.764	0.764	-0.329947	-0.293176	-0.714264	2.16793	0.53	0.132249	0.0	0.891
364757757700	-3.12585	-0.1167	-0.1167	-1.0081	-0.980074	-0.926306	1.84426	0.069	0.191711	0.751416	0.991
792322235800	-1.57605	0.9201	0.9201	-0.082752	-0.0598478	-0.497068	2.46268	0.572	0.358264	0.751416	1.206
515964091000	0.519847	1.1122	1.1122	-0.203117	-0.170878	0.121044	2.27087	0.852	-0.107024	0.751416	0.991
125217727200	-2.27555	0.6895	0.6895	-0.994202	-1.05063	-0.721601	2.03193	0.226	0.273541	0.0	0.914
912035001400	-0.270953	0.8869	0.8869	-0.401548	-0.351045	-0.346245	2.24592	0.503	0.260947	0.751416	1.206
865232921600	-3.32765	0.6943	0.6943	-0.486193	-0.462076	-0.564765	2.16448	0.318	0.546359	0.751416	0.622
322339712000	-1.63255	0.5248	0.5248	-0.983396	-0.982617	-0.35768	1.8234	0.094	0.0665112	0.0	1.014
221772159500	-3.72735	0.0759	0.0759	-0.893926	-0.931937	-0.892916	1.80709	-0.075	0.256688	0.0	0.484
932137440800	-6.86645	0.1853	0.1853	-0.756524	-0.799085	-0.591539	1.99218	0.191	0.273541	0.751416	0.622
498783081600	-3.03405	0.7103	0.7103	-0.801933	-0.769795	-0.683247	2.00634	0.619	0.0685728	0.751416	0.43
777134627000	-0.857153	0.5678	0.5678	-0.981302	-0.986647	-0.30302	2.02391	-0.02	0.530974	0.751416	1.206
565391869500	-3.31455	0.9829	0.9829	-0.868225	-0.858879	-1.08439	2.11356	0.281	0.0224337	0.751416	0.914
263209188400	-2.01775	1.4502	1.4502	0.0361664	0.0256824	-0.469128	2.74829	1.007	0.452591	0.751416	1.106
923616240600	-2.92635	0.3069	0.3069	-0.638547	-0.603337	-1.07589	2.38629	0.511	0.0350125	0.751416	0.699
145663485500	-2.41745	0.6223	0.6223	-1.11695	-1.14442	-0.447605	1.68184	-0.232	0.0658035	0.0	0.776
587102618200	-4.85125	-0.1972	-0.1972	-1.28248	-1.31852	-0.645908	1.48617	-0.496	-0.0440114	0.751416	0.699
291565391000	-1.46505	0.1796	0.1796	-0.827412	-0.826561	-0.787044	1.90075	-0.082	-0.314039	0.0	0.699
703577668700	-0.341853	0.9854	0.9854	-0.451754	-0.396776	0.0235983	2.41913	0.978	0.39947	0.751416	1.183
771452792500	-3.03845	0.7362	0.7362	-0.207252	-0.137893	-0.369682	2.55801	1.002	0.181938	0.0	0.599
042172315600	-2.42775	0.7379	0.7379	-0.387501	-0.431517	-0.0170658	2.47629	0.686	0.336538	0.0	0.722
124905014300	-3.22275	0.4207	0.4207	-0.45581	-0.421798	-0.0107897	2.13186	0.777	0.128698	0.0	0.507
128825655800	-4.24003	0.7591	0.7591	-0.512976	-0.55426	-0.581409	1.98238	0.086	0.766696	0.751416	1.398
573402223900	-1.24823	1.1407	1.1407	-0.447385	-0.408918	-0.0398962	2.35942	0.648	0.556168	0.751416	0.776
636525615100	-2.77989	-0.0646	-0.0646	-1.15806	-1.14529	-0.395279	1.98238	0.05	-1.14088	0.0	0.0
105492041400	-1.80109	0.621	0.621	-0.0246485	-0.00890174	-0.628575	2.44332	0.522	0.656918	0.751416	1.183
919621835100	-3.71609	0.1459	0.1459	-0.991729	-1.03138	-0.30938	1.5721	-0.123	0.640789	0.751416	0.991
566742275900	-2.72029	0.9066	0.9066	-0.457538	-0.429834	-0.60799	2.22861	0.539	0.769502	0.0	0.914
749034991500	-4.49679	0.0871	0.0871	-1.30866	-1.3621	-0.853526	1.66474	0.272	0.43303	0.751416	0.699
737711330900	-3.34589	0.7136	0.7136	-0.807993	-0.756798	-0.841965	2.13832	0.61	-0.326617	0.0	0.699
455537702300	-2.56809	0.7945	0.7945	-0.280056	-0.270124	0.446113	2.69306	1.003	-0.125944	0.751416	0.407
352037185100	-1.05259	1.3284	1.3284	-0.344392	-0.428619	0.128984	2.12448	0.234	0.703802	0.751416	0.991
656277690100	-4.42039	0.5369	0.5369	-0.665264	-0.639184	-0.679573	2.27498	0.53	0.116119	0.0	0.891
016897172600	-3.50579	0.0463	0.0463	-0.832113	-0.820498	-1.36774	2.1781	0.374	-0.188131	0.0	0.699
067868760100	-0.816292	0.6051	0.6051	-0.290299	-0.172876	-0.490608	2.3214	0.14	1.14654	0.0	1.183
135826244200	-3.45539	0.1183	0.1183	-0.742013	-0.689552	-0.810301	1.8509	0.245	0.128698	0.751416	0.891
261889351500	-4.23989	0.1558	0.1558	-1.21166	-1.33644	-1.04841	1.4281	-0.482	-0.914218	0.751416	0.722
614342918400	-4.69829	-0.3377	-0.3377	-1.21518	-1.20364	-1.15389	2.0006	0.074	-0.0755101	0.0	0.699
690766440600	-2.73779	0.4681	0.4681	-0.577874	-0.527766	-0.280797	1.87305	-0.37	0.22321	0.0	0.799
024100827600	-4.41559	0.0287	0.0287	-0.967555	-0.986923	-0.423744	1.9444	0.325	0.181923	0.0	0.991
418642781400	-4.13899	0.2549	0.2549	-1.00097	-1.03587	-0.622555	1.7718	-0.24	0.144827	0.751416	0.699
277516164600	-4.48349	1.043	1.043	-0.0764667	-0.0505993	-0.634621	2.57537	0.468	0.524669	0.0	0.384
315354306700	-4.01959	0.7681	0.7681	-0.521442	-0.493727	-0.702703	2.04664	0.4	0.908025	0.751416	0.891
408027884700	-3.01889	0.3403	0.3403	-0.968861	-1.09445	-0.481122	1.63202	-0.181	0.163003	0.751416	0.507
623293290700	-2.88299	0.2336	0.2336	-0.784728	-0.739473	-0.449331	1.77304	-0.063	-0.502877	0.751416	0.507
938336660900	-3.38749	0.3105	0.3105	-0.387607	-0.419234	0.0545825	2.00928	0.026	-0.537182	0.0	0.507
741186880700	-4.25639	0.0536	0.0536	-0.96672	-0.947546	-1.16413	1.58787	-0.235	-0.892574	0.0	0.0
195409192200	-3.59629	0.845	0.845	-0.80782	-0.789869	-0.801273	2.22999	0.502	0.719812	0.751416	1.398
496499169700	-4.33179	0.3248	0.3248	-0.78279	-0.775601	-1.31969	1.92594	0.635	0.79821	0.0	1.106
455803203800	-2.15859	0.6849	0.6849	-0.724331	-0.738153	0.0430645	2.14097	0.35	0.0531879	0.0	0.722
112570612500	-0.136392	0.6055	0.6055	-0.703609	-0.668896	0.0147247	2.31054	0.352	1.02414	0.751416	1.206
097248792900	-3.08263	0.741655	0.741655	-0.302322	-0.362863	-0.624001	1.8566	0.124	-0.0371984	0.0	0.484
050281091800	-1.75851	1.2323	1.2323	-0.0976654	-0.0671852	-0.670637	2.47929	0.921	0.574985	0.0	0.891
362861143600	-4.39011	-0.1681	-0.1681	-1.26929	-1.32772	-1.32176	1.56976	-0.213	-0.0783162	0.0	0.699
185611482900	-0.62971	1.2743	1.2743	-0.0499528	0.0502111	0.38159	2.75226	0.926	-0.286075	0.0	0.407
469074916900	-0.83171	0.1602	0.1602	-1.08004	-1.04845	-0.495233	1.95033	0.312	0.0496741	0.0	0.968
465938092800	-3.97931	0.3647	0.3647	-0.939304	-0.92677	-0.505619	2.04137	-0.091	-0.549761	0.0	0.507
219891026000	-3.75421	0.459	0.459	-1.14684	-1.17195	-0.757924	1.79737	-0.15	0.034268	1.50283	0.622
213226602000	-3.15131	0.8074	0.8074	-0.00948366	0.112739	-0.351977	2.37793	0.214	0.509284	0.751416	0.968
024466447600	-2.45071	0.2825	0.2825	-0.912259	-0.921218	-0.463951	1.78354	0.045	0.480658	0.751416	0.991
082932998200	-1.84551	1.3331	1.3331	-0.226	-0.235716	-0.444273	2.36366	0.685	0.367971	0.0	0.891
115907224700	-3.59611	0.3459	0.3459	-0.788855	-0.827091	-0.994846	1.96294	0.118	0.163003	0.751416	0.699
070445473000	-2.95991	0.482	0.482	-0.545939	-0.547758	-0.435211	1.8995	0.329	0.414854	0.751416	0.699
857681411200	-3.86741	0.7831	0.7831	-0.676391	-0.630034	-0.430054	2.18635	0.224	-0.109815	0.751416	0.407
335117841900	-3.87001	1.0163	1.0163	-0.220217	-0.164051	-0.564765	2.39234	0.581	0.4813	0.751416	1.106
024446813300	-1.99501	1.0123	1.0123	-0.39328	-0.382938	-0.551373	2.35209	0.462	0.0224337	0.751416	0.914
602718846300	-1.30941	1.448	1.448	0.166755	0.264128	0.497049	2.52334	1.184	0.813498	0.0	0.968
583682405700	-1.61231	0.065	0.065	-0.616574	-0.568655	-0.642465	1.96851	0.133	0.320446	0.751416	0.776
807133489100	-2.93251	0.6456	0.6456	-0.454778	-0.437587	-0.366231	2.15188	0.53	-0.314039	0.0	0.891
610097324600	-3.40471	0.7293	0.7293	-0.874522	-0.956334	-0.150209	1.89725	0.309	0.386891	0.0	1.183
018363660300	-1.45061	1.4199	1.4199	0.129745	0.171304	-0.0566653	2.74763	1.242	0.622613	0.751416	1.183
720336647700	-4.47641	-0.1513	-0.1513	-0.711561	-0.707678	-1.13116	1.78384	-0.305	-0.487574	0.0	0.192
293754059700	-3.12791	0.8363	0.8363	-0.657484	-0.599458	-0.452782	2.08472	0.383	-0.349088	0.0	0.215
270576409500	-2.69201	1.0174	1.0174	0.00115695	0.0647928	0.139402	2.63432	1.093	0.254642	0.0	0.676
713362217200	-1.21261	0.8537	0.8537	-0.398824	-0.371047	0.287987	2.49521	0.946	0.547103	0.751416	1.206
360510927400	-4.04061	0.4317	0.4317	-0.643157	-0.708546	-1.14351	2.08334	0.382	0.486896	0.751416	1.106
116426334100	-1.08229	0.8059	0.8059	-0.526872	-0.460929	-0.419554	1.88908	0.036	0.295251	0.751416	1.206
117396024600	-3.56619	0.9224	0.9224	-0.359741	-0.332327	-0.441212	2.101	0.173	0.160212	1.50283	0.407
348567132500	-3.28139	0.2952	0.2952	-0.525299	-0.483778	0.0651612	2.13912	0.388	-0.0440114	1.50283	0.507
345555606500	-2.23409	0.7577	0.7577	-0.646381	-0.627352	-0.422743	2.22783	0.731	0.279882	0.0	1.106
232240272200	-2.03459	0.8055	0.8055	-0.841944	-0.883898	0.0674357	2.22952	0.565	0.276331	0.0	0.914
652681856900	-2.99999	0.6061	0.6061	-0.85294	-0.877767	-0.369218	1.82442	0.033	0.0657667	0.0	0.722
607806883300	-2.73499	0.9304	0.9304	-0.440566	-0.459999	-0.230514	2.28674	0.383	0.512798	0.0	1.398
088952733400	-3.50549	0.8785	0.8785	-0.492379	-0.41684	-0.465986	2.32025	0.966	0.207096	0.0	0.407
393441861600	-1.39739	0.4351	0.4351	-0.46773	-0.451242	0.210582	2.11171	0.516	0.684882	0.0	0.699
834550328800	-2.15249	0.831	0.831	-0.497545	-0.534191	-0.258296	2.05104	0.529	-0.18179	0.751416	1.206
750603640000	-2.92718	1.1651	1.1651	-0.499154	-0.510162	-0.416533	2.51934	0.757	0.38334	0.751416	0.991
549969151000	-2.87498	0.2737	0.2737	-0.731382	-0.703029	-1.21743	2.18447	0.283	0.0370953	0.0	0.676
267310026800	-3.25708	0.5471	0.5471	-0.510207	-0.477778	-0.751155	1.88324	-0.133	0.0153693	0.0	0.484
847724637900	-4.18858	0.8434	0.8434	-0.675554	-0.722594	-0.503262	1.97278	0.198	0.0181386	0.0	0.43
898880798600	-2.06048	0.5321	0.5321	-0.615067	-0.601651	-0.53014	2.05139	0.274	0.30504	0.0	0.914
581689681800	-1.91298	1.2755	1.2755	-0.285022	-0.279344	-0.480163	2.28051	0.638	0.0531879	0.0	0.914
898872471800	-3.07248	0.7553	0.7553	-0.617201	-0.662541	0.0641809	1.83504	-0.093	-0.631612	0.751416	0.43
959253881700	-2.84358	0.6256	0.6256	-0.761796	-0.77137	-0.731043	2.15888	0.38	0.703802	1.50283	0.991
307390896500	-2.78468	0.7487	0.7487	-0.580255	-0.521732	-0.983852	2.03024	0.514	0.574985	0.0	0.891
549674676900	-2.10538	0.6486	0.6486	-0.343963	-0.244748	-0.292232	1.9979	0.018	0.669497	0.751416	1.206
737038117300	-1.39518	0.6658	0.6658	-0.582585	-0.609188	-0.346647	2.12725	0.472	0.547103	0.0	1.206
599906852000	-2.66608	0.6522	0.6522	-0.549493	-0.517744	-0.258633	2.17353	0.401	-0.0727196	0.0	0.991
509858855900	-0.86498	0.3829	0.3829	-0.537087	-0.512621	-0.257911	1.93719	0.325	0.144827	0.0	0.699
254313264700	-1.49108	0.7143	0.7143	-0.548083	-0.496162	-0.102716	1.92421	-0.029	0.228806	0.0	0.799
860129418500	-2.39228	0.4162	0.4162	-0.663028	-0.631014	-0.213765	2.18457	0.539	0.128698	0.751416	0.507
879588735700	-4.24338	0.3087	0.3087	-0.972122	-0.97755	-0.0262769	1.57593	-0.102	-0.107024	0.751416	0.507
984163768500	-1.92068	0.9781	0.9781	-0.347653	-0.360208	-0.481196	2.41755	0.646	0.449159	0.751416	0.699
822018671700	-4.51218	0.2198	0.2198	-0.877535	-0.886084	-0.87346	1.95662	0.256	-0.374245	0.751416	0.407
958222346800	-2.11618	0.7357	0.7357	-0.419182	-0.35461	-0.366357	2.34185	0.643	0.414854	0.0	0.891
474882420700	-2.84428	0.7164	0.7164	-0.651145	-0.642532	-0.716896	1.7943	-0.103	-0.279734	0.0	0.507
767324142300	-3.26918	0.7511	0.7511	-0.628749	-0.680476	-1.12856	2.01461	0.36	0.496685	0.0	0.814
096584063100	-3.64698	0.6321	0.6321	-0.983434	-0.973932	-0.855391	1.93928	0.126	0.0693173	0.751416	0.914
659343500200	-3.72224	0.095	0.095	-1.26556	-1.32725	-0.501902	1.80272	-0.056	-0.0755257	1.50283	0.991
475891295100	-2.70284	-0.2679	-0.2679	-1.03784	-1.05137	-0.460542	1.75292	0.023	0.0783823	0.0	0.484
618541030100	-3.82344	1.2009	1.2009	-0.111798	-0.0962036	-0.65735	2.53183	0.925	0.132249	0.751416	0.676
922329308200	-3.35894	1.1812	1.1812	-0.066002	-0.0362173	-0.628102	2.59516	0.561	-0.138523	0.0	0.622
560005665900	-0.437341	0.9375	0.9375	-0.118168	-0.0885796	-0.626778	2.38212	0.408	-0.905153	0.751416	0.192
978390464700	-2.93184	0.2322	0.2322	-0.463514	-0.464106	-0.731043	2.1192	0.323	0.653367	0.751416	0.699
040866046000	-3.47644	0.5367	0.5367	-0.945861	-0.920925	-0.864053	1.80581	0.165	0.292461	0.0	0.622
280076469200	-3.06804	0.9744	0.9744	-0.73464	-0.793077	-0.562005	2.09167	0.484	0.245577	0.0	1.398
541308733400	-3.23084	0.7201	0.7201	-0.721484	-0.682282	-0.699642	2.06368	0.256	-0.361667	0.0	0.407
746321941600	-2.97384	0.7245	0.7245	-0.460486	-0.411171	-0.963541	2.20257	0.508	0.257412	0.0	0.622
008006417400	-4.34964	0.6209	0.6209	-0.982387	-0.981703	-0.278523	1.71002	-0.219	0.277076	0.751416	1.206
639622222000	-2.05764	0.2341	0.2341	-0.697654	-0.690012	0.0678047	1.8505	0.437	-0.295119	0.0	0.799
150982556000	-3.01494	1.0251	1.0251	-0.729222	-0.782255	-0.43678	1.85773	0.344	-0.260917	0.751416	0.622
971346327600	-0.804541	0.7858	0.7858	-0.263225	-0.203449	-0.125816	2.10256	0.439	-0.30146	0.0	0.507
529824032500	-3.44894	0.5771	0.5771	-0.596445	-0.586336	-0.833429	2.16654	0.259	-0.090895	0.0	0.699
500284144300	-5.44164	0.3757	0.3757	-0.650508	-0.645975	-1.03722	2.01942	0.261	-0.804403	0.0	0.407
648923402300	-3.32793	0.3532	0.3532	-0.959919	-0.971256	-0.734333	1.5315	-0.24	-0.286075	1.50283	0.215
851621094700	-4.73193	0.5715	0.5715	-0.578431	-0.541496	-0.275221	2.16735	0.169	-0.349088	0.751416	0.407
355491542500	-2.22163	1.2955	1.2955	-0.486041	-0.480022	0.194002	2.60617	0.997	0.0846205	0.0	0.599
681804364600	-3.37043	0.4061	0.4061	-0.258707	-0.178756	-1.03563	2.27138	0.858	-0.223144	1.50283	0.676
577515240800	-2.12493	0.9616	0.9616	-0.502058	-0.521353	-0.895861	1.82147	0.037	-0.345537	0.751416	0.407
798486654200	-3.11403	0.3801	0.3801	-1.06291	-1.07135	-0.611448	2.02746	0.174	-0.549761	0.0	0.699
938279303200	-3.36463	0.629	0.629	-0.428932	-0.396766	-0.0544337	2.00428	0.445	0.11891	0.751416	0.991
207604523900	-2.49163	0.1242	0.1242	-0.814144	-0.810431	-1.05543	1.77752	-0.075	-0.220353	0.751416	0.484
937839977500	-1.01193	1.0689	1.0689	-0.202871	-0.160329	-0.324022	2.73348	0.674	0.433774	0.0	1.183
610854674800	-1.02583	0.4671	0.4671	-0.589476	-0.574977	-0.354133	2.34404	0.454	0.684882	1.50283	0.484
566381755100	-2.09243	0.3146	0.3146	-0.54689	-0.504972	-0.511693	2.27723	0.276	0.926945	1.50283	1.183
454439258400	-3.14483	0.3207	0.3207	-0.339737	-0.318235	-0.674154	2.21326	0.259	0.131504	0.751416	0.407
543435395000	-1.70773	1.2034	1.2034	-0.208593	-0.14735	-0.69286	2.12443	0.632	0.263753	0.751416	1.106
387621489900	-3.23533	0.6282	0.6282	-0.483963	-0.496556	-0.599857	2.24604	0.226	0.292461	0.751416	0.914
787280413700	-2.54133	0.6639	0.6639	-1.03295	-1.08197	-0.38336	1.61461	-0.25	0.719812	0.0	1.206
825133981700	-3.06725	-0.1697	-0.1697	-0.872158	-0.878635	-0.529574	1.68952	-0.391	0.112687	0.751416	0.292
767447293400	-5.26105	0.7327	0.7327	-0.590052	-0.591256	-0.639537	2.26334	0.717	-0.358116	1.50283	0.599
905359456100	-4.71685	0.3209	0.3209	-1.16929	-1.18229	-1.01501	1.69174	0.035	0.0224337	0.751416	0.914
198753425600	-1.33685	0.8564	0.8564	-0.049542	0.054768	-0.424527	2.33802	0.676	0.241319	0.751416	0.384
320863879300	-3.89085	0.3709	0.3709	-0.505711	-0.498871	-1.18767	1.83817	-0.135	0.0503974	1.50283	0.43
344937230800	-2.96565	0.8454	0.8454	-0.666722	-0.662193	0.205457	2.04023	-0.036	0.0531879	0.751416	0.722
382786043000	-2.33675	0.8104	0.8104	-0.409325	-0.383457	-0.301167	2.38824	0.617	0.656918	0.751416	1.183
273695011400	-3.42705	0.6478	0.6478	-0.924657	-0.947773	-0.342767	1.62635	-0.104	-0.66309	0.751416	0.0
429021085200	-2.85755	0.0134	0.0134	-0.807926	-0.856475	-0.608392	2.06912	0.393	0.292461	0.751416	1.106
359811494400	-3.96955	-0.099	-0.099	-0.980668	-1.02122	-0.733426	1.94253	-0.035	-0.185325	0.751416	0.722
436458043400	-3.38205	-0.2495	-0.2495	-0.988269	-1.05032	-0.898534	1.57165	-0.489	0.320446	0.751416	0.776
195980423000	-2.45575	0.9779	0.9779	-0.619207	-0.62771	-0.767767	2.06816	0.331	0.147633	1.50283	0.599
041980526200	-2.18635	0.3643	0.3643	-0.930336	-0.968709	-1.03207	1.8179	-0.317	0.276331	0.0	0.699
254629096800	-1.29101	0.8028	0.8028	-0.739156	-0.705691	-0.702568	2.20954	0.612	0.351842	0.0	0.891
176652599300	-2.43691	0.6684	0.6684	-1.03538	-1.04486	-0.392104	2.10904	0.508	0.512798	0.751416	1.206
070998892700	-0.156906	1.2958	1.2958	-0.14688	-0.152427	-0.0788884	2.51384	0.608	-0.0224038	0.751416	1.206
373476129600	-3.29311	0.8336	0.8336	-0.445826	-0.444676	0.25419	2.31879	0.616	-0.160146	0.0	0.776
298860291300	-3.31541	0.4661	0.4661	-1.13529	-1.19788	-1.25708	1.61704	-0.557	-0.556102	0.751416	0.215
306091655400	-3.07431	0.5304	0.5304	-0.866548	-0.879514	-0.809899	2.07663	0.276	0.351842	1.50283	0.891
271377185200	-3.60751	0.6837	0.6837	-0.513992	-0.486912	-0.174523	2.61086	0.768	0.98984	0.0	1.106
553416053200	-3.12751	-0.0612	-0.0612	-0.949412	-1.0361	-0.647751	1.42197	-0.579	-0.568681	0.0	0.215
144836805800	-5.39021	-0.3044	-0.3044	-0.978395	-1.02005	-1.52269	1.9513	0.203	-0.0880888	0.0	0.891
020304284100	-0.822706	1.1269	1.1269	0.0801519	0.126636	-0.542037	2.62074	1.034	0.292461	0.751416	0.891
178913972000	-1.17011	1.3335	1.3335	-0.364265	-0.32617	0.148017	2.60497	1.053	-0.358116	0.751416	0.891
267222302300	0.269294	0.9337	0.9337	-0.271559	-0.187264	0.0722271	2.46746	0.816	0.0567385	0.0	0.914
500570619500	-3.80531	0.3816	0.3816	-0.842585	-0.889321	-0.539277	1.91884	-0.093	0.00630432	1.50283	0.722
591005052800	-3.13781	0.2433	0.2433	-0.588447	-0.624747	-0.679311	1.95322	0.378	0.179132	0.751416	0.891
592799191900	-3.95861	1.3789	1.3789	-0.0113337	0.0204623	-0.631521	2.80535	1.345	0.258156	0.751416	1.106
792464326600	-2.88291	0.0915	0.0915	-0.959093	-0.955768	-0.679573	1.90875	0.118	-0.15734	0.0	0.484
951320130600	-6.55911	0.6913	0.6913	-0.999128	-1.03517	-0.875749	1.91794	0.063	-0.20426	0.751416	0.722
442679348100	-2.90221	0.547	0.547	-0.366619	-0.323441	-0.201838	2.04005	0.089	0.0350125	1.50283	0.914
398496988400	-0.633106	1.155	1.155	-0.114497	-0.0468951	0.179668	2.87421	1.044	-0.169211	1.50283	1.206
621575160600	-5.06081	0.4347	0.4347	-0.30601	-0.270512	-0.699685	2.14552	0.312	-0.235722	0.0	0.384
098568955200	-3.36221	0.8849	0.8849	-0.523016	-0.530575	-0.638296	2.0094	0.177	0.160212	0.751416	0.407
815363071600	-3.68261	0.263	0.263	-0.777492	-0.792841	-0.0446437	1.98817	0.302	0.160212	0.751416	0.407
973215487900	-2.46181	0.1392	0.1392	-0.910648	-0.861181	-0.446833	2.12652	-0.086	-0.314039	0.0	0.799
568994894700	-4.32561	0.2325	0.2325	-0.912754	-0.909967	-0.642682	2.09969	0.432	-0.141247	1.50283	0.722
841793593500	-1.30671	0.2996	0.2996	-0.464582	-0.495203	-0.267786	1.97686	-0.22	0.687672	0.0	0.799
622932115300	-2.80501	1.5046	1.5046	-0.382709	-0.36866	-1.08257	2.30009	0.814	0.51486	0.751416	0.814
643677141900	-4.71141	0.758	0.758	-0.557412	-0.576799	-0.37525	2.17515	0.61	0.258156	0.0	1.106
091819195800	-5.33351	0.7133	0.7133	-0.563937	-0.529879	-0.684615	2.12585	0.645	-0.901639	1.50283	0.43
647646232900	-3.08221	0.9219	0.9219	-0.305176	-0.233762	-0.758813	2.30784	0.452	0.292461	0.751416	0.914
167904713100	-2.95761	0.4178	0.4178	-1.17105	-1.15293	-0.389226	1.71855	-0.083	-0.267155	0.751416	0.699
260949336700	-3.01001	0.6575	0.6575	-0.882351	-0.891472	-0.347152	1.99844	0.303	0.210631	0.751416	0.991
710015955600	-4.12541	0.4298	0.4298	-0.787885	-0.804144	-0.40052	2.09197	0.459	0.449159	1.50283	0.699
752390775600	-0.121206	0.9844	0.9844	-0.0137009	0.0478978	0.031284	2.58798	1.393	0.606484	0.0	1.183
303419371800	-1.35961	1.5397	1.5397	-0.259676	-0.300969	-0.434439	2.27771	0.48	0.0224337	0.0	1.106
807970126500	-3.33491	-0.0241	-0.0241	-1.14524	-1.14785	-0.39333	1.61835	-0.129	0.71638	0.0	0.799
094529020400	-2.63231	0.9461	0.9461	-0.460483	-0.431966	-0.540311	2.10271	0.116	0.43303	0.751416	0.699
419682246300	-3.20541	0.673	0.673	-0.446941	-0.44684	-0.548396	2.19197	0.379	-0.090895	1.50283	0.699
403730990000	-3.89611	-0.3026	-0.3026	-1.12278	-1.17339	-0.915139	1.47352	-0.113	-0.0440114	0.0	0.699
912690526600	-1.36371	0.6221	0.6221	-0.536869	-0.492402	-0.302863	2.10553	0.433	-0.123154	0.0	0.699
297282653500	-3.51111	0.7385	0.7385	-0.60131	-0.594685	-0.539908	2.47205	0.717	0.144827	0.751416	0.891
507414482800	-3.71321	0.6234	0.6234	-0.476979	-0.522318	-0.560764	2.03925	0.163	0.242027	0.0	0.722
033458387000	-2.11201	0.1296	0.1296	-0.729953	-0.707485	-0.72428	1.78569	-0.169	-0.138523	0.0	0.407
228665820000	-2.60791	0.6051	0.6051	-0.51976	-0.514138	-0.616236	1.90156	0.303	-0.18179	0.0	1.014
783707472000	-3.93521	-0.1279	-0.1279	-1.37043	-1.41689	-0.380721	1.63483	-0.363	-0.380484	0.0	0.292
909807923500	-3.52501	0.4633	0.4633	-0.732003	-0.712816	-0.671824	1.88	0.264	0.926945	0.0	1.398
222579180600	-1.66051	0.5329	0.5329	-0.306257	-0.28429	-0.432713	2.46086	0.746	0.150424	0.751416	0.676
944728492700	-3.81991	0.401	0.401	-0.884404	-0.852129	-0.606682	2.02744	-0.022	0.253898	0.751416	0.192
123478940200	-3.88681	0.6789	0.6789	-0.368669	-0.316083	-0.639537	2.54433	1.142	-0.0755101	0.751416	0.599
237053580000	-0.884006	0.3266	0.3266	-0.474082	-0.428559	-0.703875	1.88423	0.213	-0.232932	0.0	0.484
984688040600	-4.63611	-0.157	-0.157	-0.577808	-0.551728	-1.18685	2.05912	0.381	0.0468836	0.0	0.384
241317358700	-2.95831	0.2734	0.2734	-1.03197	-1.04377	-0.478466	1.88837	0.223	0.0350125	0.0	0.914
799239354100	-1.79741	0.8914	0.8914	-0.392075	-0.34353	-0.0843425	2.2286	0.848	0.782825	1.50283	1.398
339997494200	-3.55821	0.2864	0.2864	-0.705725	-0.666972	-0.620458	2.01636	0.49	0.414854	0.0	0.699
829107475700	-2.25521	0.7418	0.7418	-0.179689	-0.110454	-0.606666	2.44565	0.815	0.144827	0.751416	0.891
056624136500	-2.7737	0.991	0.991	-0.526826	-0.492327	-0.592948	2.65623	0.732	0.452591	0.0	1.106
751730203700	-1.5184	0.2706	0.2706	-0.817995	-0.805157	-1.04387	1.99428	-0.318	-0.427367	0.0	0.484
828767466800	-2.7279	0.8073	0.8073	-0.776972	-0.752684	-0.693365	2.11828	0.434	-0.188131	0.0	0.507
700463616500	-2.9132	0.6324	0.6324	-0.697788	-0.743597	-0.397173	1.96642	0.067	-0.107024	1.50283	0.507
157440946900	-0.715704	0.5503	0.5503	-0.615896	-0.537386	-0.788863	2.07695	0.444	0.210631	1.50283	0.991
125394242700	-2.2467	0.5119	0.5119	-0.491484	-0.41561	-0.614125	2.22073	0.427	1.11504	0.0	0.676
722842686100	-3.4487	0.12	0.12	-1.18921	-1.26518	-0.127139	1.59952	-0.342	-0.0593963	0.751416	0.799
874033705500	-4.0075	0.2215	0.2215	-0.770727	-0.810032	-0.380534	1.84325	0.064	-0.169211	0.751416	1.014
598435346000	-4.6315	-0.0483	-0.0483	-1.35654	-1.38154	-0.506022	1.69758	-0.398	0.461738	0.751416	0.507
018658765400	-3.2268	0.7899	0.7899	-0.535617	-0.562457	-0.0979669	2.16243	-0.036	0.30504	0.0	0.722
312929485300	-3.3533	0.601	0.601	-0.629303	-0.633452	-0.242105	2.21687	0.359	-0.0593963	0.751416	0.991
943681112000	-2.4643	0.3907	0.3907	-0.829564	-0.884073	0.210901	2.05917	-0.107	-0.0593963	0.751416	0.799
850888388300	-3.8988	0.146	0.146	-0.897178	-0.866842	-0.506887	1.53136	-0.589	0.367329	0.0	0.584
312267242200	-2.7615	0.1431	0.1431	-0.828375	-0.852079	-0.560764	1.67699	0.141	-0.153826	0.0	0.722
089593816500	0.0618958	0.9715	0.9715	0.150416	0.150131	0.301275	2.94749	1.24	0.386891	0.751416	1.183
096400799200	-4.5118	0.1624	0.1624	-0.53976	-0.561002	-0.418258	2.17193	0.103	0.109881	0.751416	0.584
870688675600	-2.5976	0.8229	0.8229	-0.6653	-0.689364	-0.443054	1.87041	-0.153	-0.0755257	0.0	0.799
