FID	IID	score.auto	score.grid.1	score.grid.2	score.grid.3	score.grid.7	score.grid.8	score.grid.9	score.grid.10	score.grid.11	score.grid.12	score.grid.13	score.grid.14	score.grid.15	score.grid.16	score.grid.17	score.grid.23	score.grid.24	score.grid.25	score.grid.26	score.grid.27	score.grid.28	score.grid.29	score.grid.30	score.grid.31	score.grid.39	score.grid.40	score.grid.41	score.grid.42	score.grid.43	score.grid.44	score.grid.45	score.grid.47	score.grid.53	score.grid.54	score.grid.55	score.grid.56	score.grid.57	score.grid.58	score.grid.59	score.grid.60	score.grid.61	score.grid.62	score.grid.68	score.grid.69	score.grid.70	score.grid.71	score.grid.72	score.grid.73	score.grid.74	score.grid.75	score.grid.76	score.grid.78	score.grid.84	score.grid.85	score.grid.86	score.grid.87	score.grid.88	score.grid.89	score.grid.90	score.auto.shaPRS	score.grid.1.shaPRS	score.grid.2.shaPRS	score.grid.9.shaPRS	score.grid.10.shaPRS	score.grid.11.shaPRS	score.grid.12.shaPRS	score.grid.13.shaPRS	score.grid.14.shaPRS	score.grid.15.shaPRS	score.grid.17.shaPRS	score.grid.24.shaPRS	score.grid.25.shaPRS	score.grid.26.shaPRS	score.grid.27.shaPRS	score.grid.28.shaPRS	score.grid.29.shaPRS	score.grid.30.shaPRS	score.grid.31.shaPRS	score.grid.32.shaPRS	score.grid.33.shaPRS	score.grid.40.shaPRS	score.grid.41.shaPRS	score.grid.42.shaPRS	score.grid.43.shaPRS	score.grid.44.shaPRS	score.grid.45.shaPRS	score.grid.46.shaPRS	score.grid.47.shaPRS	score.grid.54.shaPRS	score.grid.55.shaPRS	score.grid.56.shaPRS	score.grid.57.shaPRS	score.grid.58.shaPRS	score.grid.59.shaPRS	score.grid.60.shaPRS	score.grid.61.shaPRS	score.grid.62.shaPRS	score.grid.69.shaPRS	score.grid.70.shaPRS	score.grid.71.shaPRS	score.grid.72.shaPRS	score.grid.73.shaPRS	score.grid.74.shaPRS	score.grid.75.shaPRS	score.grid.76.shaPRS	score.grid.77.shaPRS	score.grid.78.shaPRS	score.grid.85.shaPRS	score.grid.86.shaPRS	score.grid.87.shaPRS	score.grid.88.shaPRS	score.grid.89.shaPRS	score.grid.90.shaPRS	prscs.phi1e+00	prscs.shaPRS.phi1e+00	prscsx.META.phi1e+00	prscsx.EAS.phi1e+00	prscsx.EUR.phi1e+00	prscs.phi1e-02	prscs.shaPRS.phi1e-02	prscsx.META.phi1e-02	prscsx.EAS.phi1e-02	prscsx.EUR.phi1e-02	prscs.phi1e-04	prscs.shaPRS.phi1e-04	prscsx.META.phi1e-04	prscsx.EAS.phi1e-04	prscsx.EUR.phi1e-04	prscs.phi1e-06	prscs.shaPRS.phi1e-06	prscsx.META.phi1e-06	prscsx.EAS.phi1e-06	prscsx.EUR.phi1e-06	prscs.phiauto	prscs.shaPRS.phiauto	prscsx.META.phiauto	prscsx.EAS.phiauto	prscsx.EUR.phiauto	SBayesRC	PRSice2.0.1	PRSice2.0.4	PRSice2.0.7	PRSice2.0.9	PGS000055	PGS000074	PGS000146	PGS000147	PGS000148	PGS000149	PGS000150	PGS000151	PGS000154	PGS000367	PGS000368	PGS000369	PGS000370	PGS000371	PGS000372	PGS000373	PGS000374	PGS000375	PGS000720	PGS000734	PGS000765	PGS000785	PGS000801	PGS000802	PGS001776	PGS001802	PGS002013	PGS002252	PGS002265	PGS002742	PGS002743	PGS002744	PGS002758	PGS003386	PGS003395	PGS003431	PGS003432	PGS003433	PGS003434	PGS003435	PGS003436	PGS003439	PGS003739	PGS003760	PGS003850	PGS003851	PGS003852	PGS003979	PGS004240	PGS004243	PGS004300	PGS004302	PGS004303	PGS004445	PGS004515	PGS004580	PGS004586	PGS004689	PGS004880	PGS004904	PGS004912	PHENO
VN_02_01_0242	VN_02_01_0242	0.437975	0.337577	0.308154	0.285532	-0.0433578	-0.146356	-0.212851	-0.237092	-0.247994	-0.25813	0.338652	0.268362	0.482177	0.151115	-0.0412814	0.247267	0.300392	-0.0204799	-0.219406	-0.347289	-0.414982	-0.471701	-0.49243	0.225518	-0.187255	0.352523	0.302097	0.518553	0.227453	0.0383551	-0.103457	-0.220965	0.0855309	-0.110604	-0.219173	-0.302566	-0.304246	-0.340971	-0.340971	-0.340971	-0.340971	-0.340971	-0.340971	-0.340971	-0.340971	-0.340971	-0.340971	-0.340971	-0.340971	-0.340971	-0.340971	-0.340971	-0.340971	-0.340971	-0.340971	-0.340971	-0.340971	-0.340971	-0.340971	0.280748	-0.0296702	0.0939541	-0.031085	0.331477	0.317386	0.236086	0.142878	0.0698307	0.0105976	-0.0276545	0.0287093	-0.0188785	-0.0388855	0.0894095	0.0698079	0.266074	0.204406	0.154636	0.0919084	0.0448813	0.192689	0.134722	0.0818394	0.0443813	0.0373378	0.00996549	0.257082	0.292504	0.292504	0.292504	0.292504	0.292504	0.292504	0.292504	0.292504	0.292504	0.292504	0.292504	0.292504	0.292504	0.292504	0.292504	0.292504	0.292504	0.292504	0.292504	0.292504	0.292504	0.292504	0.292504	0.292504	0.292504	0.292504	-1.64554	0.0148823	0.0844994	-1.5107	0.373883	-0.632321	-0.0490497	0.0968361	-0.707862	0.269225	-0.143231	0.00344833	0.0495955	-0.0485514	0.101458	0.0278411	0.0234204	0.0432475	0.00821693	0.0593691	-0.177661	-0.00404943	0.0390149	-0.0419872	0.067108	-0.34501732071	1.30438611	-1.64296349	-6.16113887	2.97468001	-0.553355	5.41891	2.32759	20.0	2.291	3.81122	31.0	11.0	19.3515	3.8257	3.8257	3.9285	4.1193	1.27043	1.778	0.0466965	-0.528	-0.0494146	4.617	3.3647	3.3647	448.43	1.947	2.75	3.92896	-0.237946	-0.000881746	6.3858	4.4309	5.363	6.509	5.787	-0.785809	0.495396	0.285652	0.386222	-0.482987	-0.427143	0.371569	-0.758373	4.2696	4.4309	3.717	1.81851	0.262	0.142055	0.223832	0.0688523	3.71239	3.48038	0.378847	0.053155	0.0522488	-0.145705	-0.0112995	0.0762183	-11.919	-0.69975	0.623707	6.461	-0.2637	0
VN_02_01_0244	VN_02_01_0244	0.17389	-0.011707	-0.0719825	-0.168226	-0.0258238	-0.0787083	-0.122527	-0.145311	-0.158753	-0.167178	-0.00390369	-0.0817113	0.230663	0.083634	-0.0357779	-0.0503647	0.167122	0.00784749	-0.120151	-0.210553	-0.269294	-0.283523	-0.302233	-0.0671818	-0.0217279	-0.00276055	-0.148068	0.251213	0.159899	0.125484	0.0693884	-0.00971255	0.179076	0.0844308	0.0270074	0.00332163	-0.0191381	-0.042788	-0.042788	-0.042788	-0.042788	-0.042788	-0.042788	-0.042788	-0.042788	-0.042788	-0.042788	-0.042788	-0.042788	-0.042788	-0.042788	-0.042788	-0.042788	-0.042788	-0.042788	-0.042788	-0.042788	-0.042788	-0.042788	0.572494	0.0374144	0.115017	0.0505825	0.471211	0.621951	0.403516	0.259111	0.147201	0.0944805	0.0756491	0.144019	0.143341	0.0948626	0.101368	0.197791	0.459849	0.313621	0.230257	0.174807	0.145451	0.330423	0.251928	0.209488	0.180897	0.173097	0.0804937	0.342963	0.309761	0.309761	0.309761	0.309761	0.309761	0.309761	0.309761	0.309761	0.309761	0.309761	0.309761	0.309761	0.309761	0.309761	0.309761	0.309761	0.309761	0.309761	0.309761	0.309761	0.309761	0.309761	0.309761	0.309761	0.309761	0.309761	-0.91187	0.165503	0.4683	-0.976353	1.27771	-0.27926	0.202221	0.252323	-0.25957	0.604266	-0.139636	0.0762117	0.0721435	-0.0243699	0.14326	0.000111	0.0323236	0.032378	-0.00395335	0.0380008	-0.111004	0.0874449	0.0835664	0.0463857	0.107382	-0.4292166684924	3.08300731	3.00623707	-2.41635255	7.58406021	-0.244248	5.96612	1.819	15.0	2.244	3.05158	27.0	15.0	21.5625	4.3132	4.3132	4.461	4.5979	1.18896	1.5528	0.0879933	-0.1891	-0.0562864	5.202	4.0083	4.0083	502.27	1.78	2.014	5.14475	-0.0268436	0.00529128	6.3022	5.0299	5.303	7.067	6.073	-1.03485	0.789391	0.143152	-0.304187	-0.771417	-0.728657	0.264593	0.893208	4.8468	5.0299	4.153	2.08859	0.624	0.160837	-0.48725	-0.152218	4.48204	4.16803	0.146171	0.222808	-0.248046	-0.267135	-0.0204805	-0.219218	-10.408	-0.609606	0.160286	7.286	-0.0764	0
VN_02_01_0245	VN_02_01_0245	0.875345	0.859816	0.860718	0.822538	0.296476	0.131765	0.0603412	0.0221562	0.0172548	0.000403097	0.84227	0.874553	0.91172	0.705593	0.464265	0.754021	0.897201	0.59715	0.366571	0.174615	0.099556	0.0538148	0.011718	0.789852	0.0338965	0.853955	0.846083	0.930576	0.690433	0.461992	0.254498	0.0902679	0.646147	0.386278	0.232634	0.136996	0.114408	0.0739496	0.0739496	0.0739496	0.0739496	0.0739496	0.0739496	0.0739496	0.0739496	0.0739496	0.0739496	0.0739496	0.0739496	0.0739496	0.0739496	0.0739496	0.0739496	0.0739496	0.0739496	0.0739496	0.0739496	0.0739496	0.0739496	0.728668	0.821298	0.686623	0.0764225	0.996584	0.803225	0.599701	0.416731	0.272762	0.152968	0.100187	0.243075	0.172922	0.181846	0.88774	0.656123	0.656237	0.488585	0.313737	0.18968	0.12764	0.428893	0.2911	0.195517	0.139809	0.117121	0.862761	1.06408	0.977477	0.977477	0.977477	0.977477	0.977477	0.977477	0.977477	0.977477	0.977477	0.977477	0.977477	0.977477	0.977477	0.977477	0.977477	0.977477	0.977477	0.977477	0.977477	0.977477	0.977477	0.977477	0.977477	0.977477	0.977477	0.977477	-0.435946	0.00927988	-0.0584905	-0.154521	-0.0103342	-0.0608319	0.101861	0.0105766	0.0603312	0.0790513	0.0245837	0.0751567	0.0553977	0.146085	0.0826485	0.0473344	0.0769728	0.0486716	0.0734835	0.0608673	0.0492941	0.0752318	0.0529933	0.0887671	0.0739369	0.4596059294424	0.282275351	-1.64320681	-5.96507345	3.23476712	-0.235732	5.72895	2.88316	19.0	2.384	3.8986	34.0	5.0	19.5076	3.8513	3.8513	4.0164	4.308	1.26603	1.63338	-0.0318594	0.5932	0.0353038	4.944	3.547	3.547	437.1	2.055	2.463	4.92894	-0.0864225	-0.00146024	6.3812	4.6097	5.563	6.445	5.894	-0.916847	0.837156	0.307585	0.143983	-0.608339	-0.515159	0.280087	-1.48755	4.39108	4.6097	4.034	3.16474	0.501	0.139456	0.102313	-0.0391216	4.09427	3.50295	0.302304	0.200208	0.13299	-0.0406741	-0.00582679	-0.0741337	-11.89	-0.360257	0.156884	6.527	-1.2451	0
VN_02_01_0379	VN_02_01_0379	0.0437619	-0.0218654	-0.0181484	0.0242001	-0.165128	-0.178761	-0.200589	-0.224605	-0.229226	-0.236386	-0.0529473	-0.0638637	0.0776985	-0.122208	-0.231842	-0.0274783	-0.0893007	-0.262455	-0.337866	-0.396658	-0.431672	-0.455767	-0.43455	0.00819806	-0.214865	-0.0158484	0.0109485	0.135026	-0.117949	-0.182685	-0.236003	-0.283197	-0.233693	-0.303168	-0.350987	-0.377669	-0.381281	-0.398085	-0.398085	-0.398085	-0.398085	-0.398085	-0.398085	-0.398085	-0.398085	-0.398085	-0.398085	-0.398085	-0.398085	-0.398085	-0.398085	-0.398085	-0.398085	-0.398085	-0.398085	-0.398085	-0.398085	-0.398085	-0.398085	-0.0961184	-0.0469655	-0.107355	-0.149543	0.0743898	-0.0220546	-0.126087	-0.186587	-0.212166	-0.207838	-0.191034	-0.256058	-0.247924	-0.259291	-0.136995	-0.0662656	-0.0582239	-0.101455	-0.104387	-0.10189	-0.0941936	-0.131634	-0.133838	-0.133608	-0.129543	-0.12497	-0.0191553	0.0234681	0.183799	0.183799	0.183799	0.183799	0.183799	0.183799	0.183799	0.183799	0.183799	0.183799	0.183799	0.183799	0.183799	0.183799	0.183799	0.183799	0.183799	0.183799	0.183799	0.183799	0.183799	0.183799	0.183799	0.183799	0.183799	0.183799	-2.46422	-0.810174	-0.560725	-2.43809	0.356845	-1.09279	-0.259775	-0.132747	-0.96154	0.267755	-0.237005	-0.0342249	-0.0493615	-0.167853	0.017797	-0.011753	0.0146439	-0.0226344	-0.0350198	-0.0123599	-0.22229	-0.0526964	-0.0300972	-0.121061	0.0135512	-0.6545048959992	-5.1669372	-6.06748368	-11.3891313	-10.6949446	-0.842871	5.1853	2.09402	16.0	1.852	3.60904	23.0	6.0	13.5749	3.4467	3.4467	3.5457	3.8247	1.33491	1.52406	0.0130647	-0.7021	-0.0722084	4.244	3.1442	3.1442	400.04	1.673	1.876	3.93254	-0.274361	-0.000161373	5.9093	4.2485	4.884	5.408	5.1	-0.75782	0.265453	0.102915	0.897353	-0.204708	-0.0112774	0.592973	6.9282	3.5472	4.2485	3.605	3.04264	-0.766	-0.21014	-0.229467	-0.133815	3.44468	2.94791	-0.0108835	-0.164062	-0.11782	-0.256802	-0.0226723	0.195198	-10.429	-0.853858	0.196761	5.977	-0.7797	0
VN_02_01_0383	VN_02_01_0383	0.7831	0.419169	0.508972	0.55684	0.277013	0.166692	0.118255	0.105829	0.0836624	0.0816249	0.379804	0.465199	0.842661	0.561088	0.377901	0.274683	0.741347	0.506041	0.328221	0.25382	0.164949	0.122038	0.114121	0.403349	0.0452405	0.416774	0.495109	0.786096	0.566464	0.35704	0.210503	0.0969732	0.468192	0.281618	0.161491	0.120866	0.105465	0.0697018	0.0697018	0.0697018	0.0697018	0.0697018	0.0697018	0.0697018	0.0697018	0.0697018	0.0697018	0.0697018	0.0697018	0.0697018	0.0697018	0.0697018	0.0697018	0.0697018	0.0697018	0.0697018	0.0697018	0.0697018	0.0697018	0.455567	0.337561	0.285175	0.219627	0.590977	0.413576	0.394167	0.347242	0.328319	0.312785	0.328012	0.411127	0.398899	0.407693	0.332106	0.262508	0.280679	0.252708	0.221832	0.189631	0.179472	0.287704	0.261647	0.234011	0.235335	0.225439	0.30345	0.528009	0.385	0.385	0.385	0.385	0.385	0.385	0.385	0.385	0.385	0.385	0.385	0.385	0.385	0.385	0.385	0.385	0.385	0.385	0.385	0.385	0.385	0.385	0.385	0.385	0.385	0.385	-0.545582	0.385713	0.503989	-0.425599	0.584965	0.0478032	0.354642	0.250899	-0.0428371	0.301954	0.081092	0.136657	0.0952273	0.151879	0.089483	0.0739783	0.0465179	0.0390357	0.070495	0.0369612	0.0511023	0.0858662	0.0710573	0.107494	0.0705291	0.06776057469828	2.37663727	2.76620274	2.69425911	21.5841248	0.0366781	5.6169	1.80609	17.0	2.3	3.56252	26.0	11.0	17.5351	4.065	4.065	4.1614	4.3522	1.60986	2.11144	0.0708705	-0.3694	-0.0706525	5.024	3.6137	3.6137	466.21	1.767	1.667	3.54096	-0.188739	-0.000574366	6.792	4.7929	5.351	6.4	5.561	-0.746686	0.774019	0.267669	0.380226	-0.0594789	0.00411312	0.526067	7.86302	3.78961	4.7929	4.126	2.90415	0.457	0.0665625	0.343183	0.056071	4.04889	3.61147	-0.0375213	-0.190891	-0.101276	-0.325753	-0.0240735	0.218757	-10.977	-0.591973	0.738609	6.629	-0.3323	0
VN_02_01_0386	VN_02_01_0386	1.15716	0.67868	0.746548	0.734548	0.490849	0.304441	0.203078	0.150091	0.139564	0.123097	0.646216	0.70036	1.1915	0.946898	0.666076	0.616144	1.16152	0.880879	0.598895	0.419957	0.303694	0.230013	0.202567	0.629798	0.154743	0.667095	0.733446	1.21348	0.974717	0.707474	0.470806	0.248562	0.914972	0.639383	0.461628	0.357338	0.317255	0.275145	0.275145	0.275145	0.275145	0.275145	0.275145	0.275145	0.275145	0.275145	0.275145	0.275145	0.275145	0.275145	0.275145	0.275145	0.275145	0.275145	0.275145	0.275145	0.275145	0.275145	0.275145	0.899851	0.315066	0.226415	0.241921	0.730818	0.908168	0.711038	0.566635	0.468608	0.384673	0.339382	0.513748	0.471526	0.422845	0.402226	0.304851	0.665017	0.522028	0.429957	0.329839	0.275647	0.565125	0.473941	0.388471	0.348316	0.325174	0.28608	0.624291	0.462405	0.462405	0.462405	0.462405	0.462405	0.462405	0.462405	0.462405	0.462405	0.462405	0.462405	0.462405	0.462405	0.462405	0.462405	0.462405	0.462405	0.462405	0.462405	0.462405	0.462405	0.462405	0.462405	0.462405	0.462405	0.462405	-1.55831	-0.550654	-0.0930749	-1.46417	0.525676	-0.137342	0.0600887	0.172919	-0.165249	0.395999	0.0950595	0.172005	0.116473	0.214064	0.11934	0.0816435	0.0725984	0.05354	0.0997525	0.0445166	0.226594	0.137052	0.0991534	0.176683	0.102373	0.7167671657328	2.61813247	4.31218278	5.19503628	25.2878364	-0.0511577	6.31455	1.97488	16.0	2.673	3.38672	26.0	5.0	19.4532	3.5036	3.5036	3.645	3.9366	1.28098	1.72262	0.0308451	-0.0372	-0.0502999	4.815	3.5434	3.5434	476.9	1.818	2.575	4.58369	-0.0426752	-0.00125233	6.2491	4.6396	5.626	6.441	5.879	-0.651157	0.493659	0.27978	0.545663	-0.0805872	0.0651751	0.714813	8.67445	4.13241	4.6396	3.967	3.41234	0.505	0.176132	0.0963418	0.0133921	3.81547	3.74341	0.108166	-0.0738501	0.0474714	0.069772	0.0023932	0.329108	-11.202	-0.634713	0.420817	6.782	-0.1367	0
VN_02_01_0387	VN_02_01_0387	0.864335	0.586813	0.55546	0.462174	0.292451	0.156878	0.0962793	0.0792423	0.0656813	0.0636305	0.602021	0.525653	0.949542	0.64454	0.433198	0.560029	0.905354	0.640308	0.388215	0.256079	0.194987	0.116967	0.0959624	0.666846	0.127628	0.596322	0.548518	0.923372	0.704142	0.514779	0.334886	0.201948	0.706312	0.484886	0.338189	0.283534	0.276877	0.24218	0.24218	0.24218	0.24218	0.24218	0.24218	0.24218	0.24218	0.24218	0.24218	0.24218	0.24218	0.24218	0.24218	0.24218	0.24218	0.24218	0.24218	0.24218	0.24218	0.24218	0.24218	0.635305	0.39437	0.518693	0.126703	0.915373	0.62136	0.510658	0.375645	0.279464	0.226201	0.190672	0.339852	0.285729	0.263953	0.498162	0.812951	0.453535	0.348896	0.239141	0.163526	0.124425	0.338079	0.244267	0.187337	0.161707	0.158021	0.571456	0.714952	0.868376	0.868376	0.868376	0.868376	0.868376	0.868376	0.868376	0.868376	0.868376	0.868376	0.868376	0.868376	0.868376	0.868376	0.868376	0.868376	0.868376	0.868376	0.868376	0.868376	0.868376	0.868376	0.868376	0.868376	0.868376	0.868376	-1.05902	-0.0119425	0.209956	-1.00948	0.63638	0.061921	0.20722	0.219858	-0.00403051	0.220962	0.0520593	0.0876982	0.0652085	0.10522	0.0560816	0.00290959	0.0415753	0.0218574	0.0582691	0.0405553	0.117031	0.0996781	0.0519287	0.123894	0.0407857	0.1767606505572	0.0610431482	-3.06279888	-10.2797472	3.887582	-0.701745	6.8083	2.15318	12.0	2.423	3.09146	26.0	6.0	21.4219	3.8522	3.8522	4.1099	4.3534	1.32625	1.7341	-0.0243272	-0.3333	-0.0237093	4.823	3.6312	3.6312	479.3	1.674	2.03	4.31611	-0.12774	-0.00479738	6.2764	4.6469	5.355	6.427	5.801	-1.02397	0.398942	0.332485	-0.247871	-0.767394	-0.791442	0.148573	-3.56496	4.37145	4.6469	4.218	2.11694	0.135	-0.027327	-0.602181	-0.19695	4.06738	3.48412	0.310915	0.0258881	-0.0243456	-0.369407	-0.0316302	-0.207357	-13.601	-0.70995	0.228634	6.844	-1.653	0
VN_02_01_0388	VN_02_01_0388	0.748493	0.7675	0.723643	0.735607	0.247035	0.0873813	-0.00684651	-0.0485303	-0.0563534	-0.0699381	0.783747	0.725913	0.754064	0.522263	0.316677	0.737827	0.69277	0.402742	0.182719	0.0147336	-0.0713378	-0.134703	-0.147468	0.816071	-0.00741272	0.776594	0.693068	0.817908	0.571637	0.393008	0.211607	0.021574	0.503994	0.267391	0.136806	0.0433995	0.0218978	-0.00933027	-0.00933027	-0.00933027	-0.00933027	-0.00933027	-0.00933027	-0.00933027	-0.00933027	-0.00933027	-0.00933027	-0.00933027	-0.00933027	-0.00933027	-0.00933027	-0.00933027	-0.00933027	-0.00933027	-0.00933027	-0.00933027	-0.00933027	-0.00933027	-0.00933027	0.309101	0.612546	0.551918	-0.103521	0.865974	0.429795	0.265573	0.140074	0.00334181	-0.081339	-0.138912	-0.0854737	-0.147649	-0.167657	0.668581	0.762159	0.404083	0.275552	0.159702	0.0575031	0.00846525	0.202929	0.102552	0.0304798	-0.0181931	-0.0360068	0.801087	0.84992	0.914017	0.914017	0.914017	0.914017	0.914017	0.914017	0.914017	0.914017	0.914017	0.914017	0.914017	0.914017	0.914017	0.914017	0.914017	0.914017	0.914017	0.914017	0.914017	0.914017	0.914017	0.914017	0.914017	0.914017	0.914017	0.914017	-0.909294	-0.834922	-0.681744	-0.725131	-0.684641	-0.0788357	-0.250011	-0.222958	-0.17445	-0.274176	-0.0487781	0.0357243	0.0208582	0.169276	-0.0238273	0.0573324	0.0601098	0.0423329	0.0963134	0.0324329	0.0268046	-0.00582366	0.0350947	0.131502	0.00738616	0.1285655801604	-3.94178181	-1.4930185	-3.76970583	6.69243038	-0.411854	6.63481	2.35035	20.0	2.253	3.65983	26.0	6.0	19.3357	4.3554	4.3554	4.4968	4.6904	0.871733	1.23908	-0.147119	-0.1141	0.00760521	5.175	3.9966	3.9966	512.55	1.863	3.066	4.64356	-0.145117	-0.00434467	6.6873	4.9515	5.468	6.923	6.121	-0.76357	1.05242	0.295655	0.62605	-0.214526	-0.0877819	0.5909	5.35915	4.1209	4.9515	4.49	2.4795	0.21	0.25219	0.159627	-0.0243849	4.48989	3.97663	0.181816	-0.0334021	0.125952	-0.278546	-0.0256552	0.0577399	-13.177	-0.630861	0.416238	6.867	-0.2295	0
VN_02_01_0503	VN_02_01_0503	0.834855	0.787245	0.811148	0.736368	0.341234	0.180827	0.0952565	0.048334	0.0412539	0.029902	0.758318	0.747741	0.872422	0.663695	0.457923	0.682187	0.871894	0.56356	0.39096	0.228324	0.0835016	0.0383188	0.0278846	0.792556	0.058717	0.790521	0.69542	0.897771	0.69501	0.493456	0.303865	0.115018	0.645835	0.407513	0.245892	0.169263	0.139649	0.10098	0.10098	0.10098	0.10098	0.10098	0.10098	0.10098	0.10098	0.10098	0.10098	0.10098	0.10098	0.10098	0.10098	0.10098	0.10098	0.10098	0.10098	0.10098	0.10098	0.10098	0.10098	0.715425	0.27309	0.352813	0.182605	0.58456	0.693646	0.583344	0.469873	0.3942	0.311954	0.268727	0.451298	0.383918	0.352917	0.306204	0.348115	0.523013	0.437263	0.351591	0.260515	0.213227	0.466097	0.380566	0.308448	0.278825	0.258415	0.316018	0.508118	0.493095	0.493095	0.493095	0.493095	0.493095	0.493095	0.493095	0.493095	0.493095	0.493095	0.493095	0.493095	0.493095	0.493095	0.493095	0.493095	0.493095	0.493095	0.493095	0.493095	0.493095	0.493095	0.493095	0.493095	0.493095	0.493095	-0.489069	0.687565	0.959546	-0.532967	1.80981	-0.107155	0.385894	0.313828	-0.0702279	0.612092	0.0723767	0.151592	0.0820635	0.122324	0.0969255	0.0869707	0.0662062	0.027467	0.0477979	0.0331503	0.0688648	0.111722	0.0855162	0.153988	0.103385	0.523067060742	0.1267694	1.26161951	-1.12622685	14.0903489	-0.202011	6.69621	2.51838	19.0	2.331	3.39075	29.0	9.0	17.3506	4.5312	4.5312	4.6276	5.0	1.5002	1.91189	0.0283717	-0.082	-0.0132265	5.512	4.2498	4.2498	546.74	1.93	1.726	4.46461	-0.140021	-0.00209367	7.3305	5.4608	6.056	7.01	6.364	-0.930563	0.828278	0.208828	-0.0444851	-0.201387	-0.174771	0.169014	2.12048	4.39919	5.4608	4.809	3.89809	0.942	0.0274755	-0.0476924	-0.0378411	4.90607	4.09799	0.230193	-0.121388	0.0247086	-0.310221	-0.0257979	-0.0877911	-12.169	-0.654867	0.075802	8.126	-0.9585	0
VN_02_01_0505	VN_02_01_0505	0.472079	0.175648	0.0410286	0.17112	0.0187947	-0.0665255	-0.140553	-0.173436	-0.180985	-0.186977	0.165823	0.145756	0.480176	0.217615	0.0305915	0.120736	0.339683	0.0276996	-0.118057	-0.223075	-0.27456	-0.330132	-0.33635	0.225835	-0.0893672	0.183597	0.0883071	0.554696	0.277771	0.141777	0.0192025	-0.0918945	0.199143	0.0254067	-0.0548472	-0.101757	-0.121199	-0.159694	-0.159694	-0.159694	-0.159694	-0.159694	-0.159694	-0.159694	-0.159694	-0.159694	-0.159694	-0.159694	-0.159694	-0.159694	-0.159694	-0.159694	-0.159694	-0.159694	-0.159694	-0.159694	-0.159694	-0.159694	-0.159694	0.108793	0.132411	0.215037	-0.160996	0.424106	0.246129	0.0648095	-0.0572848	-0.1188	-0.191076	-0.205613	-0.202051	-0.286498	-0.280068	0.261213	0.344748	0.170739	0.080821	0.00168933	-0.0508975	-0.0828943	-0.00982726	-0.0633335	-0.111999	-0.132702	-0.136758	0.23738	0.378951	0.353869	0.353869	0.353869	0.353869	0.353869	0.353869	0.353869	0.353869	0.353869	0.353869	0.353869	0.353869	0.353869	0.353869	0.353869	0.353869	0.353869	0.353869	0.353869	0.353869	0.353869	0.353869	0.353869	0.353869	0.353869	0.353869	-0.293085	-0.229247	-0.404695	-0.221335	-0.408374	-0.338451	-0.163252	-0.168325	-0.336924	-0.140055	-0.108158	0.00433098	-0.0112303	-0.0436194	0.011235	-0.0130904	0.0322398	0.0232017	0.0227641	0.0291165	-0.0520406	-0.0292998	0.0161293	0.00146911	0.0209291	-0.2288639261148	-5.68075145	-6.22059597	-9.06317697	1.35330795	-0.120038	6.14999	2.08175	18.0	2.257	3.13414	26.0	9.0	17.3089	4.005	4.005	4.1611	4.5375	1.61074	2.06075	-0.026207	-0.2358	-0.057053	5.094	3.9829	3.9829	489.88	1.82	2.823	4.28529	-0.243311	-0.00524036	7.1744	5.2114	5.911	6.46	5.999	-1.09917	0.873263	0.241272	-0.0137121	-0.718094	-0.741109	0.601149	-4.97805	4.3598	5.2114	4.345	2.30357	0.442	0.0744736	0.0776215	-0.00105199	4.41072	3.9397	0.380377	-0.164972	0.0754706	-0.0997033	-0.00784589	-0.0370975	-9.27	-0.693596	0.163572	7.019	-0.6937	0
