IID	PGS004784	PGS002764	PGS004783	PGS002334	PGS002700	PGS002455	PGS002504	PGS000936	PGS002651	PGS002406	PGS002553	PGS002602
VN_01_01_0076	0.0891635	-0.0653514	0.0210208	-0.077043	-0.001145	-43.5367	-171.206	0.971635	0.24884	-7.47676	1.02438	1.00869
VN_01_01_0084	0.41836	-0.541909	-0.308291	-0.0792069	0.049183	-45.6184	-172.703	0.503122	0.061585	-9.0895	-0.2318	-0.218947
VN_01_01_0096	0.205741	-0.166706	-0.0761366	-0.0303518	0.034757	-47.3428	-170.283	0.927944	0.154667	-9.90429	-0.115594	-0.0746325
VN_01_01_0099	0.477935	-0.0967557	-0.0117471	-0.0321042	0.044225	-45.5678	-177.796	0.726731	0.0762295	-9.71782	-0.0317016	-0.0316215
VN_01_01_0100	0.141998	-0.464862	-0.179721	-0.0659157	0.018537	-44.1092	-172.464	0.470843	0.164318	-7.70171	0.449453	0.473027
VN_01_01_0127	-0.257496	-0.422114	-0.462284	-0.0949861	-0.039824	-46.3288	-175.679	0.407886	-0.0950844	-10.0844	-0.423772	-0.421281
VN_01_01_0131	0.693479	-0.0307842	0.413322	0.000392571	0.082455	-41.0597	-159.111	1.17756	0.299986	-7.93584	1.04145	0.855742
VN_01_01_0145	0.227087	-0.304604	-0.108214	-0.0225491	0.063264	-44.5131	-172.83	0.66692	0.0835544	-8.44907	0.5401	0.535484
VN_01_01_0150	-0.0927047	-0.852193	-0.463366	-0.0849857	0.00134	-45.5881	-175.182	0.863956	0.11746	-8.96905	0.0694819	0.109
VN_01_01_0154	-0.123566	-0.250771	-0.321989	-0.063825	0.02788	-41.3843	-170.087	1.03164	0.083574	-8.10146	0.311689	0.293008
VN_01_01_0160	0.479684	0.322966	0.222501	-0.0298424	0.066323	-44.3476	-174.512	1.11166	0.198964	-8.38066	0.885854	0.952296
VN_01_01_0162	-0.129787	-0.331727	-0.418233	-0.104232	-0.033761	-45.6934	-176.193	0.5067	-0.02867	-8.17423	0.687964	0.682293
VN_01_01_0165	0.314047	-0.337083	-0.0698727	-0.0114592	0.0745	-44.6923	-178.294	0.98677	0.150605	-8.55244	0.404281	0.408234
VN_01_01_0181	0.306585	-0.130859	-0.0186074	-0.0316214	0.058477	-47.0137	-168.975	1.06716	0.131302	-8.27919	0.301438	0.260107
VN_01_01_0184	0.3318	-0.00628142	0.0835092	-0.00339565	0.040446	-44.1331	-171.436	0.657835	0.0904447	-7.70563	0.782053	0.667402
VN_01_01_0186	-0.324526	-1.0179	-0.710158	-0.117723	-0.049752	-46.5167	-173.33	0.523368	0.00429157	-10.3735	-0.53266	-0.486515
VN_01_01_0187	0.353867	-0.408411	-0.175904	-0.0386016	0.051863	-45.6025	-172.034	1.1672	0.0621461	-8.61478	0.618794	0.618792
VN_01_01_0208	0.177469	-0.22838	-0.191345	-0.0434405	0.056513	-44.7938	-173.186	0.889944	0.143928	-8.32238	0.69318	0.677982
VN_01_01_0218	-0.225372	-0.644697	-0.503097	-0.0846521	-0.042476	-45.9973	-178.193	0.227739	0.0119483	-9.19088	0.0642196	0.00757944
VN_01_01_0220	-0.172476	-0.205282	-0.171472	-0.0588035	0.004361	-43.1115	-166.306	0.2047	-0.122271	-8.65082	0.418723	0.283419
VN_01_01_0221	0.503557	-0.022669	0.0899909	-0.0321011	0.056287	-46.2891	-170.293	1.18134	0.0939558	-9.33743	0.553918	0.661007
VN_01_01_0222	0.0417413	-0.29982	-0.297438	-0.06157	0.029078	-44.7485	-175.915	0.778238	0.000217064	-7.82232	0.135541	0.154817
VN_01_01_0225	0.313957	-0.42015	-0.238886	-0.0637155	-0.013823	-44.2219	-174.405	0.935747	0.182939	-8.54354	0.107531	0.10773
VN_01_01_0227	-0.200359	-0.579552	-0.243267	-0.0703485	-0.007377	-43.994	-162.364	0.758923	0.165258	-8.36559	0.447521	0.404984
VN_01_01_0228	0.234962	-0.540143	-0.177403	-0.0575772	0.02945	-46.742	-171.891	0.846149	0.134496	-9.8239	-0.0986337	-0.0658432
VN_01_01_0297	0.00339514	-0.0204957	-0.101868	-0.00693007	0.065016	-45.7425	-168.272	0.883446	0.098052	-9.52616	0.265657	0.238024
VN_01_01_0301	0.00764152	-0.640379	-0.146882	-0.00360753	0.063264	-43.0735	-166.991	0.999543	0.186703	-6.9584	0.380837	0.491245
VN_01_01_0307	0.100894	-0.375201	-0.107853	-0.0657467	-0.006914	-45.2144	-171.368	0.608774	0.117963	-8.41528	0.518251	0.513959
VN_01_01_0309	0.0315207	-0.377024	-0.141408	-0.0465035	0.021794	-44.3809	-167.398	0.834606	0.0676397	-9.26593	0.148724	0.145138
VN_01_01_0310	-0.011313	-0.272798	-0.165629	-0.0569278	-0.00979	-47.2966	-175.112	0.751117	0.114399	-9.29631	0.721164	0.687047
VN_01_01_0316	0.104608	-0.724319	-0.221716	-0.0306506	0.032667	-45.1774	-174.48	0.729492	0.067505	-8.69092	-0.0311777	0.0294147
VN_01_01_0317	0.428792	-0.252611	0.100961	0.00999887	0.158828	-44.0622	-172.133	1.33018	0.152897	-7.50041	0.272178	0.26427
VN_01_01_0331	-0.177279	-0.33456	-0.254894	-0.0903146	-0.045619	-45.1906	-176.885	0.454001	0.0290266	-8.31549	0.400594	0.40345
VN_01_01_0333	0.378456	-0.0816044	0.107705	-0.0246184	0.053605	-43.4366	-172.368	0.554658	0.157754	-7.75156	0.899449	0.925885
VN_01_01_0334	-0.00887164	-0.464137	-0.397184	-0.0635103	-0.005955	-43.5747	-169.211	0.422973	0.0393772	-6.79702	0.633906	0.531965
VN_01_01_0336	0.345508	-0.0162045	0.0883533	-0.0361779	0.021666	-40.7072	-156.625	0.703318	0.129311	-8.43088	1.18529	1.10007
VN_01_01_0340	0.261102	-0.691201	-0.149843	-0.0299435	0.050991	-47.2995	-177.138	1.21355	0.143942	-9.21287	0.276655	0.264324
VN_01_01_0411	0.229252	-0.789288	-0.19977	-0.0273069	0.041778	-44.3924	-161.136	0.965243	0.193408	-8.90644	0.350555	0.162955
VN_01_01_0491	0.100767	-0.418039	-0.232605	-0.0524937	0.02567	-47.9422	-169.041	0.824016	0.140602	-9.74079	-0.0391149	-0.0689306
VN_01_01_0492	0.268626	-0.177981	-0.0728069	-0.0172231	0.080913	-43.8414	-174.959	1.27918	0.223302	-7.79216	0.759405	0.773091
VN_01_01_0493	-0.0509325	-0.313814	-0.286445	-0.0734594	0.011833	-40.7366	-158.531	0.836738	0.0769679	-7.53962	0.00186465	0.0302004
VN_01_01_0495	-0.170777	-0.865023	-0.458739	-0.0956588	-0.045991	-44.373	-171.885	0.522862	-0.0171291	-8.7241	0.00829766	0.0603861
VN_01_01_0496	0.148771	-0.432757	-0.107793	-0.03204	0.057147	-45.7051	-167.043	1.20955	0.224968	-7.73799	-0.0461903	-0.0963697
VN_01_01_0603	0.160521	0.0413264	-0.0355789	-0.0321033	0.047901	-43.8902	-165.033	0.759925	0.149286	-8.38826	0.24118	0.246891
VN_01_01_0606	0.371948	-0.293865	-0.0331922	-0.0340541	0.039024	-46.3558	-175.466	0.864923	0.0819901	-9.20873	0.499834	0.490449
VN_01_01_0607	0.449313	-0.241646	-0.0206842	0.00398027	0.064107	-45.1461	-161.702	0.593855	0.129604	-9.17835	0.495953	0.388489
VN_01_01_0656	0.54328	-0.0907311	0.108879	0.0182278	0.110184	-45.5776	-174.428	0.585207	0.157689	-7.69361	0.474336	0.534161
VN_01_01_0657	0.0338997	-0.342142	-0.192962	-0.034983	0.023367	-45.2831	-170.281	0.786539	0.151054	-8.79991	0.42173	0.338988
VN_01_01_0679	0.350792	-0.0841723	0.0938262	0.00128566	0.09558	-44.7652	-174.289	0.868391	0.200045	-8.06197	0.82825	0.6323
VN_01_01_0682	0.329924	0.037408	-0.065932	-0.0474374	0.050706	-46.6212	-165.19	0.706698	0.0573257	-8.86194	0.795785	0.705172
VN_01_01_0683	0.54508	-0.0452489	0.179564	0.0255815	0.109783	-44.3081	-177.886	0.856859	0.0506151	-8.01193	0.977598	0.939038
VN_01_01_0684	0.522604	-0.440715	0.214829	0.00447318	0.10349	-45.7214	-165.545	1.6106	0.21594	-9.67768	0.137004	0.189211
VN_01_01_0685	0.502392	0.311805	0.128523	-0.0224226	0.050789	-42.923	-164.363	1.18385	0.185763	-8.87838	0.246636	0.0706819
VN_01_01_0686	0.0239888	-0.531099	-0.209294	-0.0801351	-0.005983	-44.5429	-168.997	0.689951	0.0112023	-9.35474	0.197883	0.0755235
VN_01_01_0687	0.0237508	-0.499385	-0.186223	-0.0272298	0.053096	-46.5781	-161.955	0.794145	0.0690219	-9.83196	-0.0798346	-0.107445
VN_01_01_0688	0.331016	-0.541023	-0.179873	-0.0447678	0.020426	-43.9731	-168.294	1.1724	0.111336	-9.78672	-0.153818	-0.116622
VN_01_01_0689	0.879082	0.17527	0.39007	0.0412568	0.162947	-43.7492	-169.945	1.35904	0.197916	-6.93446	0.860725	0.877679
VN_01_01_0690	0.33286	-0.604615	0.221445	0.0184377	0.063751	-40.3768	-167.654	0.96015	0.233254	-7.0418	0.193575	0.15523
VN_01_01_0691	0.34963	0.00344624	-0.0541632	-0.0535471	0.040218	-47.0568	-174.299	1.43427	0.103821	-9.27393	0.557593	0.349564
VN_01_01_0769	0.391878	-0.421611	-0.194655	-0.043464	0.002614	-44.228	-169.001	0.54685	0.126307	-9.31936	0.611192	0.552152
VN_01_01_0770	0.00999886	-0.488169	-0.315222	-0.064234	0.005364	-44.8305	-168.396	0.613032	0.0442564	-8.69872	0.507145	0.361187
VN_01_01_0773	0.392877	-0.129803	0.0704093	-0.00366129	0.090778	-45.0172	-173.631	1.05673	0.119407	-9.04473	0.305986	0.250953
VN_01_01_0774	-0.414234	-0.879323	-0.542108	-0.0912182	-0.003807	-45.3964	-171.017	0.92612	0.120462	-8.35242	0.230857	0.227238
VN_01_01_0775	0.286902	-0.591478	-0.131149	-0.0210383	0.036832	-46.9022	-179.171	1.34146	0.0996386	-9.95693	0.0589237	0.113186
VN_01_01_0776	-0.0662327	-0.225406	-0.149845	-0.0395412	0.074857	-45.5237	-164.157	0.694569	-0.0267728	-7.887	0.799829	0.639135
VN_01_01_0777	0.0774077	-0.697098	-0.280811	-0.0234834	0.034559	-43.6841	-168.842	0.891209	0.101064	-8.78703	0.427751	0.428432
VN_01_01_0819	0.116704	-0.363189	-0.165172	-0.0672576	-0.01314	-45.227	-173.156	1.06152	0.00056898	-8.26659	0.480533	0.491288
VN_01_01_0820	0.0439657	-0.48784	-0.253277	-0.0750264	0.036344	-43.9855	-167.46	0.649433	0.0855692	-7.95035	0.228608	0.228357
VN_01_01_0821	0.358426	-0.309211	-0.0684027	-0.0284559	0.053676	-43.13	-155.759	1.10595	0.11989	-8.98825	0.245716	0.355265
VN_01_01_0911	0.709172	-0.410611	0.156731	0.0362329	0.124927	-42.2791	-170.379	1.56087	0.332487	-6.48125	0.547036	0.521285
VN_01_01_0912	-0.110377	-0.620192	-0.401216	-0.0788228	-0.010738	-45.671	-165.728	0.616647	0.1119	-9.51252	-0.0737621	-0.00890934
VN_01_01_0913	-0.134767	-0.461251	-0.357578	-0.0738051	0.0084	-44.7076	-168.505	0.497496	0.0927318	-7.94506	0.0177184	0.0212748
VN_01_01_0914	0.155987	-0.143368	-0.0768359	-0.0504294	0.003102	-44.7326	-174.919	0.719586	0.145994	-9.59339	0.267707	0.255675
VN_01_01_0915	0.0860114	-0.607573	-0.472691	-0.0786883	-0.001539	-45.3434	-165.896	0.680116	-0.00972994	-8.29666	0.173255	0.238673
VN_01_01_0916	-0.0198238	-0.287438	-0.294431	-0.0962597	-0.0334	-48.2572	-182.6	0.696797	0.0259557	-9.76096	-0.363758	-0.242659
VN_01_01_0917	0.50983	-0.221794	-0.168525	-0.0939424	0.029584	-45.1666	-167.972	0.774158	0.129105	-9.47062	0.150627	0.205564
VN_01_01_0918	-0.516399	-0.536534	-0.587015	-0.129737	-0.058741	-47.2759	-181.12	0.43589	-0.113157	-9.16334	-0.050445	-0.00803279
VN_01_01_0919	-0.284611	-0.922013	-0.470289	-0.104983	0.00177	-45.051	-174.431	0.998832	-0.0345987	-7.49554	0.291168	0.130196
VN_01_01_0920	0.825654	0.341242	0.341039	0.0506152	0.152306	-43.6033	-164.631	1.39147	0.215191	-6.29881	0.751388	0.756634
VN_01_01_0921	-0.224093	-0.518491	-0.360868	-0.0630323	-0.01404	-45.0239	-173.752	0.171856	0.0969811	-8.19713	0.113504	0.00963669
VN_01_01_0922	0.386013	-0.308951	-0.0143002	-0.0244741	0.028626	-46.0531	-165.803	0.76247	0.0807411	-8.63511	-0.118765	-0.11768
VN_01_01_0923	0.776719	0.00953832	0.327118	0.0185848	0.076831	-43.5067	-158.823	1.27859	0.273358	-9.20798	0.52302	0.39159
VN_01_01_0924	0.154076	-0.479925	-0.146625	-0.0576283	0.050802	-45.1627	-179.152	0.806793	0.0171628	-8.40326	-0.219303	-0.192728
VN_01_01_0925	0.0917133	0.0211018	-0.0660678	-0.0536492	0.041805	-46.7902	-176.468	0.888095	0.228226	-9.2937	0.388625	0.301893
VN_01_01_0926	0.598359	-0.14455	0.0572075	-0.00343813	0.080491	-40.4663	-174.112	0.941503	0.157328	-8.40543	0.719275	0.682054
VN_01_01_0965	0.282695	-0.0243494	0.117679	-0.0342867	0.04468	-45.4827	-166.324	0.938462	0.253739	-9.05708	0.294895	0.272794
VN_01_01_0966	0.0844893	-0.657472	-0.198956	-0.0245621	0.046282	-44.842	-171.463	0.829001	0.0489902	-8.99512	0.515551	0.460505
VN_01_01_0967	-0.374404	-0.218715	-0.108057	-0.0488041	0.014161	-45.9842	-178.543	0.725845	-0.0964229	-8.73997	-0.197312	-0.132339
VN_01_01_0968	0.495632	-0.144799	0.132386	-0.0131887	0.088956	-43.8254	-174.301	1.63195	0.320118	-7.72232	0.136802	0.182838
VN_01_01_0969	-0.0253803	-0.553061	-0.32716	-0.0322851	0.016499	-44.819	-170.203	0.614949	0.0558494	-8.06674	0.135347	0.179387
VN_01_01_0970	-0.584705	-0.969333	-0.689365	-0.129142	-0.045791	-44.55	-169.471	0.503934	0.0104669	-8.68924	-0.137612	-0.133867
VN_01_01_0971	0.627109	0.195464	0.342509	0.0105528	0.109979	-44.8967	-168.705	1.15305	0.261487	-8.62111	0.532428	0.587917
VN_01_01_0972	-0.132664	-0.466635	-0.172778	-0.0322947	0.045078	-45.8208	-155.182	0.978297	0.125557	-9.452	0.538874	0.699256
VN_01_01_0973	0.271693	-0.186023	-0.0275008	-0.0257668	0.082319	-44.9268	-170.505	1.19448	0.148736	-8.04171	0.232524	0.239758
VN_01_01_0974	0.237154	-0.0955182	-0.139611	-0.0650079	0.003237	-43.5862	-164.042	0.647303	0.169033	-7.73421	0.488883	0.376041
VN_01_01_0975	0.271416	-0.312423	-0.00425007	-0.0317406	0.04636	-43.6693	-168.932	0.806877	0.133005	-8.14721	0.356892	0.301614
VN_01_01_1011	-0.179855	-0.841389	-0.390437	-0.0653088	-0.023108	-44.7554	-171.235	1.02729	0.090166	-9.29933	0.336104	0.30186
VN_01_01_1012	0.29431	-0.0298964	-0.152355	-0.106289	-0.000179	-46.3813	-174.799	1.03356	0.0960628	-8.42986	0.297579	0.237192
VN_01_01_1013	0.132903	-0.627334	-0.327348	-0.0843831	-0.018375	-46.1807	-166.717	1.18541	0.115634	-8.01102	0.385051	0.321036
VN_01_01_1014	0.259734	-0.0794411	0.0636203	-0.0482526	0.062095	-43.0343	-169.482	0.736059	0.141384	-7.29802	0.744715	0.771802
VN_01_01_1015	0.207953	-0.960191	-0.166917	-0.0193291	0.021348	-45.4728	-167.99	0.823411	0.17687	-8.9734	0.443204	0.605716
VN_01_01_1016	-0.0272126	-0.415489	-0.328918	-0.0856077	-0.003948	-44.4928	-167.469	0.463663	0.108173	-9.77105	-0.187955	-0.018347
VN_01_01_1017	0.484093	-0.021016	0.0879589	-0.0270485	0.054875	-44.3381	-174.557	1.01934	0.109472	-7.58007	0.541311	0.530816
VN_01_01_1018	0.153699	-0.549528	-0.308264	-0.0394263	0.041153	-41.0565	-168.647	0.782691	0.132832	-7.106	0.412813	0.321292
VN_01_01_1019	-0.227053	-0.356872	-0.162505	-0.0547056	0.014962	-44.0578	-169.766	0.527254	0.0341282	-7.7548	0.164334	0.0935513
VN_01_01_1020	0.0925495	-0.302046	-0.0204559	-0.0692562	0.029045	-45.0903	-175.666	0.936004	0.233126	-8.92723	0.77824	0.718845
VN_01_01_1024	0.217624	-0.612785	-0.058336	-0.023818	0.06506	-44.3181	-165.267	0.915288	0.364357	-7.58407	0.0820047	0.10378
VN_01_01_1025	0.524876	-0.187225	0.128535	-0.0175657	0.114465	-46.1757	-173.692	0.839817	0.145857	-9.20358	0.504573	0.45427
VN_01_01_1026	0.466983	0.188857	0.241842	0.0374058	0.100366	-42.9814	-161.184	1.13058	0.144717	-6.7875	0.924806	0.8256
VN_01_01_1027	-0.302093	-0.729283	-0.569302	-0.0894611	-0.029926	-47.1617	-174.465	0.543285	-0.0291682	-9.38994	-0.221053	-0.174052
VN_01_01_1028	0.725897	-0.00692116	0.137342	-0.0515684	0.051738	-43.8373	-163.158	1.05109	0.225638	-8.73716	0.388607	0.400938
VN_01_01_1030	0.389242	-0.190524	0.0938067	-0.00135011	0.04782	-44.3803	-174.507	1.58135	0.211586	-8.24017	0.0803193	0.0229168
VN_01_01_1031	0.328744	-0.428172	-0.0979628	-0.0309202	0.041123	-41.4633	-171.101	0.668201	0.057306	-8.13538	0.209132	0.223106
VN_01_01_1033	-0.415427	-1.15493	-0.624497	-0.0619766	0.014603	-44.114	-162.96	0.470882	0.069688	-9.14665	0.040434	-0.0399889
VN_01_01_1034	0.181748	-0.214508	-0.0130539	-0.0180895	0.041764	-45.3113	-170.537	0.59573	0.109533	-9.10039	0.26082	0.264912
VN_01_01_1035	0.298152	-0.11828	0.000451947	-0.0526852	0.003763	-45.3946	-173.866	1.05799	0.115762	-9.33562	0.517693	0.429742
VN_01_01_1037	0.0537057	-0.334669	-0.142174	-0.0229514	0.04236	-40.7929	-174.388	0.735341	0.0841524	-9.30993	0.539019	0.533704
VN_01_01_1038	0.0180961	-0.654042	-0.325924	-0.0884769	-0.012338	-45.5226	-168.997	0.585682	0.0569753	-9.06957	0.0684292	0.0119052
VN_01_01_1039	-0.271123	-0.956683	-0.734984	-0.126773	-0.070341	-45.3881	-165.058	0.250603	0.0332838	-8.44456	-0.273341	-0.274353
VN_01_01_1040	0.705426	0.375235	0.47208	0.0208294	0.101122	-45.8563	-169.842	1.16423	0.236245	-8.21867	0.726796	0.672011
VN_01_01_1041	0.662531	0.0455673	0.331578	0.0366912	0.104023	-43.7224	-173.506	0.812711	0.125828	-8.08039	0.48937	0.302026
VN_01_01_1042	0.576704	0.0662808	0.238809	0.023847	0.094337	-43.4034	-170.267	1.12959	0.125742	-8.12626	0.693031	0.580976
VN_01_01_1043	-0.21892	-0.484322	-0.411408	-0.0725365	0.018559	-44.2923	-168.777	0.651472	-0.00209829	-8.28722	0.0661593	0.083417
VN_01_01_1044	-0.057328	-0.404931	-0.23309	-0.0703321	0.004883	-44.6075	-163.762	0.683237	0.0531832	-9.3615	0.604507	0.564762
VN_01_01_1045	0.518991	-0.0584802	0.0295481	-0.0398005	0.075699	-43.9973	-162.274	0.885825	0.22243	-8.29367	0.800478	0.86891
VN_01_01_1046	0.137433	-0.229946	0.0754485	0.0218779	0.074158	-45.952	-168.532	1.50346	0.16543	-9.13532	0.544158	0.56881
VN_01_01_1047	0.0874009	-0.663772	-0.292343	-0.00208658	0.04617	-44.5726	-170.128	0.965962	0.102506	-9.32418	0.240704	0.24156
VN_01_01_1048	0.333037	-0.260674	0.0535686	-0.0501897	0.023394	-43.0632	-157.268	1.17614	0.228823	-9.29104	0.663544	0.677981
VN_01_01_1049	0.0945396	-0.19156	-0.170469	-0.0743383	0.019604	-45.9911	-172.677	1.09118	0.128079	-8.4439	0.385349	0.555873
VN_01_01_1050	0.0439673	-0.0585558	-0.0613255	-0.0397854	0.026828	-45.6609	-172.619	0.750254	0.0999821	-8.46908	0.356378	0.406106
VN_01_01_1056	0.277974	0.13858	0.0954632	-0.00792924	0.090155	-44.7812	-166.687	1.24145	0.170875	-7.98094	0.763565	0.663087
VN_01_01_1057	-0.0163583	-0.520986	-0.21294	-0.0835837	0.006664	-43.5968	-165.925	1.17298	0.0499793	-7.6107	0.180487	0.205296
VN_01_01_1058	0.0422838	-0.22435	-0.205244	-0.0732359	0.004059	-46.4223	-166.806	0.802224	0.0117319	-9.12569	0.0767343	0.16041
VN_01_01_1059	0.177754	-0.235328	-0.307603	-0.0977893	0.015268	-47.9047	-175.631	0.91434	0.0250563	-9.57737	0.253206	0.349859
VN_01_01_1067	0.426716	-0.760359	0.0216036	-0.0344092	0.066739	-47.2017	-181.534	1.18437	0.246808	-9.1969	0.256272	0.288814
VN_01_01_1068	0.613329	-0.0497431	0.129381	0.0112098	0.070846	-44.5029	-172.62	0.767041	0.0639287	-7.91467	0.473861	0.423393
VN_01_01_1069	-0.13747	-0.783223	-0.496458	-0.0779884	-0.008835	-45.5446	-170.427	0.374636	0.0816719	-9.05194	0.27163	0.262187
VN_01_01_1070	0.601125	-0.0338087	0.216155	-0.000853168	0.053463	-44.669	-173.396	1.24211	0.231935	-7.61053	0.740244	0.67094
VN_01_01_1071	0.500688	0.270063	0.303807	0.0230911	0.10413	-44.4345	-163.284	1.18082	0.276711	-8.57021	1.10993	1.04289
VN_01_01_1080	-0.0735574	-0.86048	-0.475476	-0.0561844	-0.011161	-44.0417	-174.815	0.434485	-0.0531585	-7.37753	0.176427	0.146434
VN_01_01_1081	-0.0217935	-0.316274	-0.188528	-0.0694922	0.050377	-46.0091	-173.41	0.96166	0.179177	-8.98055	0.267849	0.265767
VN_01_01_1082	0.218011	-0.785046	-0.507929	-0.110369	0.017057	-45.2514	-174.106	0.0288207	0.171042	-8.50924	0.483163	0.434267
VN_01_01_1083	-0.0684462	-0.452034	-0.312098	-0.0752267	-0.008948	-45.2872	-171.745	0.800186	0.114218	-8.98168	0.310981	0.264366
VN_01_01_1084	-0.142879	-0.438863	-0.302537	-0.0617198	0.0195	-43.6669	-169.703	0.674943	0.00768111	-8.35984	0.499885	0.431911
VN_01_01_1085	0.0755453	-0.566537	0.0142366	-0.00635283	0.057161	-43.6127	-172.953	1.10723	0.0965909	-6.4758	0.453748	0.437111
VN_01_01_1086	0.579715	0.10077	0.303998	0.0289198	0.096631	-44.5805	-170.534	1.33799	0.161144	-7.50014	0.258942	0.234548
VN_01_01_1087	0.380731	-0.543012	0.00613471	-0.0368168	0.072837	-46.7367	-172.059	1.10242	0.236122	-8.59956	-0.049365	0.0236368
VN_01_01_1099	0.293916	-0.0489747	-0.0168242	-0.040778	0.053417	-46.3225	-176.166	1.11976	0.198149	-8.6508	1.0679	0.987766
VN_01_01_1100	0.189421	-0.0630157	0.0253147	-0.0459783	0.038933	-45.4981	-171.136	0.994383	0.139898	-7.04584	0.519088	0.450342
VN_01_01_1101	0.545673	0.233171	0.310643	-0.0152383	0.088732	-42.091	-171.409	1.78482	0.278783	-6.73215	1.18629	1.07879
VN_01_01_1102	0.136596	-0.653881	-0.196612	-0.0173309	0.036904	-45.39	-173.046	0.543604	0.0885373	-7.42678	0.387617	0.460441
VN_01_01_1103	0.420694	0.15561	0.180761	-0.023534	0.071426	-43.655	-163.944	1.16114	0.0378757	-7.13621	0.406212	0.464532
VN_01_01_1104	0.0175854	-0.076377	-0.183208	-0.060354	0.02051	-44.2829	-167.172	0.529849	0.0559814	-8.58762	0.858034	0.83838
VN_01_01_1105	0.0348102	-0.354883	-0.191052	-0.0225247	0.050497	-44.8255	-173.732	0.923914	0.174195	-6.93183	0.19157	0.297949
VN_01_01_1106	-0.0575651	-0.550136	-0.30554	-0.0384961	0.025703	-46.1031	-166.237	0.716036	0.0158095	-10.2102	-0.126612	-0.133897
VN_01_01_1107	0.192763	-0.153396	-0.138696	-0.0383466	0.036161	-42.8758	-168.221	0.636312	0.10181	-8.94102	0.345423	0.469047
VN_01_01_1108	0.714334	0.00374913	0.175577	-0.024632	0.040664	-47.1685	-172.654	1.46381	0.149089	-9.07892	-0.141722	-0.0660832
VN_02_00_0101	-0.0958991	-0.648798	-0.52968	-0.0811298	-0.013224	-45.4692	-171.577	0.458484	0.111689	-9.60761	-0.37684	-0.350957
VN_02_00_0102	0.534086	0.368135	0.412397	0.0580445	0.111825	-44.4181	-170.751	1.61641	0.196512	-8.17067	1.25664	1.17661
VN_02_00_0103	0.369156	-0.0538165	0.0439903	-0.0366611	0.044129	-40.0165	-164.555	0.866047	0.14113	-7.1458	0.537367	0.531473
VN_02_00_0104	-0.407732	-0.69793	-0.606756	-0.112518	-0.036378	-46.0556	-168.475	0.410953	-0.0695156	-9.37758	0.0437525	0.0572722
VN_02_00_0106	-0.0840619	-0.597679	-0.248978	-0.0245833	0.028214	-44.772	-172.6	0.696472	0.00766883	-10.1488	-0.132509	-0.0315228
VN_02_00_0107	0.0706174	-0.524065	-0.233113	-0.0747578	0.015755	-42.8385	-173.49	0.656469	0.0343158	-9.51092	-0.10118	-0.0831188
VN_02_00_0109	0.306358	-0.662025	-0.0328185	-0.0242622	0.060278	-45.131	-164.479	1.48082	0.159024	-8.48247	0.452071	0.40431
VN_02_00_0112	-0.190936	-0.330983	-0.258839	-0.0757231	0.005482	-45.9024	-177.223	0.850368	0.00272259	-8.9861	0.105205	0.00762868
VN_02_00_0113	-0.0311982	-0.687484	-0.211596	-0.0550048	-0.008196	-45.7276	-177.165	0.836946	0.141405	-8.72203	0.494736	0.331502
VN_02_00_0114	0.0495572	-0.299638	-0.0876562	-0.0143545	0.074434	-45.1628	-169.721	0.826241	0.160704	-8.43164	0.983814	0.868429
VN_02_00_0231	0.711942	0.10888	0.201794	-0.047093	0.075885	-41.4897	-175.134	1.77204	0.235875	-6.972	0.600275	0.504635
VN_02_00_0234	0.304263	-0.293553	0.0970088	0.00990118	0.076065	-45.8942	-174.829	0.943025	0.165101	-8.60812	0.554053	0.523199
VN_02_00_0236	-0.0124355	-0.286284	-0.377974	-0.0810091	-0.015224	-45.4829	-162.08	0.659637	-0.037014	-9.66667	0.18373	0.221097
VN_02_00_0237	0.183295	-0.0955004	-0.194793	-0.0785375	0.035562	-46.4442	-178.16	1.17187	-0.0286337	-9.26791	0.235099	0.213919
VN_02_00_0239	0.385105	-0.306994	0.0749995	0.00501297	0.090857	-44.0458	-172.4	1.21797	0.164971	-8.22761	0.434944	0.402655
VN_02_00_0240	0.725248	-0.0239355	0.268321	0.0178118	0.108292	-40.8384	-171.511	1.31839	0.409091	-7.45307	1.02922	0.996339
VN_02_00_0380	0.620307	0.342663	0.295269	0.00645331	0.102118	-44.8048	-177.477	1.21097	0.236256	-8.79567	0.542024	0.461554
VN_02_00_0381	0.698123	-0.251528	0.14656	-0.00428413	0.090664	-43.9742	-174.296	1.02173	0.258416	-8.02885	0.392849	0.41675
VN_02_00_0382	0.311822	-0.580148	-0.178956	-0.0204557	0.024593	-46.8415	-174.532	0.869266	0.0650794	-9.31232	0.72177	0.805475
VN_02_00_0384	-0.048695	-0.778434	-0.446724	-0.0543638	0.067941	-46.6701	-173.679	0.461969	0.0300476	-9.08368	0.160806	0.218443
VN_02_00_0385	0.278513	-0.329425	-0.232912	-0.0350238	0.017438	-44.5393	-164.59	0.454729	0.10482	-7.23007	0.64889	0.571136
VN_02_00_0499	-0.190736	-0.587526	-0.294895	-0.0768133	0.006982	-45.4303	-177.947	0.627348	-0.0577538	-9.40042	0.204021	0.320277
VN_02_00_0500	0.109571	-0.469448	-0.123277	-0.0514166	0.012969	-47.6876	-176.367	0.864529	0.0994074	-9.52033	0.45744	0.520343
