FID	IID	score.auto	score.grid.1	score.grid.2	score.grid.3	score.grid.4	score.grid.5	score.grid.6	score.grid.7	score.grid.8	score.grid.9	score.grid.10	score.grid.11	score.grid.12	score.grid.13	score.grid.14	score.grid.15	score.grid.16	score.grid.17	score.grid.18	score.grid.19	score.grid.20	score.grid.21	score.grid.22	score.grid.23	score.grid.24	score.grid.25	score.grid.26	score.grid.27	score.grid.28	score.grid.29	score.grid.30	score.grid.31	score.grid.32	score.grid.33	score.grid.34	score.grid.35	score.grid.36	score.grid.37	score.grid.38	score.grid.39	score.grid.40	score.grid.41	score.grid.42	score.grid.43	score.grid.44	score.grid.45	score.grid.46	score.grid.47	score.grid.48	score.grid.49	score.grid.50	score.grid.51	score.grid.52	score.grid.53	score.grid.54	score.grid.55	score.grid.56	score.grid.57	score.grid.58	score.grid.59	score.grid.60	score.grid.61	score.grid.62	score.grid.63	score.grid.64	score.grid.65	score.grid.66	score.grid.67	score.grid.68	score.grid.69	score.grid.70	score.grid.71	score.grid.72	score.grid.73	score.grid.74	score.grid.75	score.grid.76	score.grid.77	score.grid.78	score.grid.79	score.grid.80	score.grid.81	score.grid.82	score.grid.83	score.grid.84	score.grid.85	score.grid.86	score.grid.87	score.grid.88	score.grid.89	score.grid.90	score.auto.shaPRS	score.grid.9.shaPRS	score.grid.10.shaPRS	score.grid.11.shaPRS	score.grid.12.shaPRS	score.grid.13.shaPRS	score.grid.14.shaPRS	score.grid.15.shaPRS	score.grid.25.shaPRS	score.grid.26.shaPRS	score.grid.27.shaPRS	score.grid.28.shaPRS	score.grid.29.shaPRS	score.grid.30.shaPRS	score.grid.41.shaPRS	score.grid.42.shaPRS	score.grid.43.shaPRS	score.grid.44.shaPRS	score.grid.45.shaPRS	score.grid.54.shaPRS	score.grid.55.shaPRS	score.grid.56.shaPRS	score.grid.57.shaPRS	score.grid.58.shaPRS	score.grid.59.shaPRS	score.grid.60.shaPRS	score.grid.70.shaPRS	score.grid.71.shaPRS	score.grid.72.shaPRS	score.grid.73.shaPRS	score.grid.74.shaPRS	score.grid.75.shaPRS	score.grid.85.shaPRS	score.grid.86.shaPRS	score.grid.87.shaPRS	score.grid.88.shaPRS	score.grid.89.shaPRS	score.grid.90.shaPRS	prscs.phi1e+00	prscs.shaPRS.phi1e+00	prscsx.META.phi1e+00	prscsx.EAS.phi1e+00	prscsx.EUR.phi1e+00	prscs.phi1e-02	prscs.shaPRS.phi1e-02	prscsx.META.phi1e-02	prscsx.EAS.phi1e-02	prscsx.EUR.phi1e-02	prscs.phi1e-04	prscs.shaPRS.phi1e-04	prscsx.META.phi1e-04	prscsx.EAS.phi1e-04	prscsx.EUR.phi1e-04	prscs.phi1e-06	prscs.shaPRS.phi1e-06	prscsx.META.phi1e-06	prscsx.EAS.phi1e-06	prscsx.EUR.phi1e-06	prscs.phiauto	prscs.shaPRS.phiauto	prscsx.META.phiauto	prscsx.EAS.phiauto	prscsx.EUR.phiauto	PHENO
VN_01_01_1033	VN_01_01_1033	0.0663034	0.0539972	0.0725973	0.113995	0.169963	0.176006	0.126404	0.09864	0.0828082	0.0784916	0.076714	0.0780901	0.0755044	0.0758813	0.07546	0.0756984	0.0546977	0.0831438	0.114276	0.202035	0.234631	0.209673	0.157629	0.123837	0.11552	0.109953	0.109108	0.105733	0.104893	0.109748	0.11155	0.0474219	0.0713694	0.127899	0.196149	0.314795	0.328994	0.251454	0.191254	0.163987	0.156496	0.153872	0.150696	0.148447	0.14848	0.150186	0.0527281	0.0848657	0.101973	0.159683	0.172262	0.118101	0.0878789	0.0748327	0.0678129	0.0657113	0.0663109	0.0660247	0.0650407	0.0661822	0.0680549	0.0531772	0.0780295	0.14065	0.189568	0.209483	0.208834	0.149402	0.118669	0.0965542	0.0921321	0.092942	0.0933082	0.0959707	0.097074	0.0960876	0.0472047	0.0686951	0.119695	0.190243	0.320197	0.312754	0.229408	0.171034	0.143171	0.136197	0.129524	0.12599	0.132233	0.129524	0.132783	0.0852905	0.0990596	0.0890923	0.0748191	0.0927078	0.0878066	0.13625	0.13562	0.087893	0.112597	0.120426	0.119886	0.116999	0.120099	0.120099	0.120099	0.120099	0.120099	0.120099	0.120099	0.120099	0.120099	0.120099	0.120099	0.120099	0.120099	0.120099	0.120099	0.120099	0.120099	0.120099	0.120099	0.120099	0.120099	0.120099	0.120099	0.120099	0.120099	0.147654	0.373574	0.54132	0.231182	0.861369	0.393201	0.171403	0.243366	0.389723	0.31034	0.164129	0.0424566	0.0198382	0.144397	-0.00385163	-0.00847239	-0.0152779	-0.00306713	0.020202	-0.00782702	0.141074	0.0716575	-0.0158268	0.0843296	-0.00675508	0
VN_01_01_1034	VN_01_01_1034	-0.0135569	0.185504	0.197766	0.14231	0.1003	0.040741	-0.0117341	-0.0244095	-0.0216266	-0.0167966	-0.013666	-0.00996632	-0.016252	-0.0110726	-0.0131044	-0.0135003	0.186034	0.186408	0.126577	0.0935062	0.0464053	-0.0298453	-0.0204756	-0.0344965	-0.0241946	-0.0220241	-0.0163681	-0.0198264	-0.0225678	-0.0152147	-0.0109764	0.17904	0.167027	0.159611	0.0822592	0.0264918	0.00362374	-0.0636455	-0.0506208	-0.0353939	-0.0317911	-0.0360307	-0.0289952	-0.0259691	-0.0233398	-0.0257735	0.169518	0.18496	0.124504	0.0642074	0.0400114	-0.019074	-0.0126671	-0.0064345	0.000501149	0.00678507	0.00994305	0.0117943	0.0107507	0.011407	0.013954	0.181444	0.209684	0.147822	0.0771696	0.0339898	0.0198738	-0.0124073	-0.00980283	-0.00243765	0.00251824	0.0114653	0.0154443	0.0186358	0.0170833	0.0169806	0.169214	0.178486	0.15519	0.0627729	0.0388336	-0.0122267	-0.0376579	-0.0180189	-0.0109663	0.00252836	0.0147478	0.00808512	0.0165391	0.0194465	0.0217336	0.107138	0.0928615	0.0784719	0.0737048	0.0928956	0.0773434	0.125858	0.127563	0.0777179	0.123501	0.103823	0.0934947	0.0977094	0.1033	0.1033	0.1033	0.1033	0.1033	0.1033	0.1033	0.1033	0.1033	0.1033	0.1033	0.1033	0.1033	0.1033	0.1033	0.1033	0.1033	0.1033	0.1033	0.1033	0.1033	0.1033	0.1033	0.1033	0.1033	-0.403612	-0.351604	-0.617177	-0.608947	0.232345	-0.245117	0.0156509	-0.0823699	-0.177966	0.270591	-0.0849624	0.0946972	0.0271056	-0.0343302	0.0764362	-0.0190855	0.0114228	-0.00615215	-0.0066375	0.00256045	-0.0382389	0.0986587	-0.00212202	-0.0157562	0.0356201	0
VN_01_01_1035	VN_01_01_1035	0.110908	0.222197	0.291395	0.307496	0.338831	0.303637	0.215766	0.1522	0.132524	0.131955	0.133914	0.133223	0.131369	0.132727	0.132233	0.132447	0.218701	0.263297	0.299287	0.356149	0.372716	0.292374	0.241457	0.193754	0.189057	0.185722	0.191086	0.187426	0.187614	0.191315	0.189367	0.206729	0.245062	0.323083	0.367906	0.419264	0.428075	0.332719	0.278109	0.270694	0.26447	0.265823	0.26207	0.267261	0.265691	0.272036	0.206309	0.274379	0.290412	0.300827	0.288059	0.170602	0.112314	0.0778267	0.0698033	0.0675883	0.0656435	0.0661602	0.0635095	0.0646275	0.0656191	0.214197	0.204921	0.309559	0.309153	0.35918	0.286779	0.181583	0.127609	0.103064	0.0963537	0.0930467	0.0943988	0.0964044	0.0955163	0.090329	0.197007	0.250835	0.314209	0.347885	0.420063	0.369256	0.279277	0.201769	0.153829	0.141947	0.134546	0.128513	0.132532	0.129166	0.131595	0.118388	0.0671853	0.0398373	0.0258198	0.0292571	0.0298225	0.102205	0.0687239	0.0689558	0.171498	0.124584	0.109059	0.0987822	0.0955595	0.0955595	0.0955595	0.0955595	0.0955595	0.0955595	0.0955595	0.0955595	0.0955595	0.0955595	0.0955595	0.0955595	0.0955595	0.0955595	0.0955595	0.0955595	0.0955595	0.0955595	0.0955595	0.0955595	0.0955595	0.0955595	0.0955595	0.0955595	0.0955595	2.21699	0.35089	0.44741	2.11359	0.0385974	1.00321	0.146939	0.211211	1.01859	-0.0424702	0.228253	0.0801368	0.0408146	0.231184	-0.0484226	0.0159941	0.0136025	-0.00704187	0.0328537	-0.0278208	0.289602	0.0380099	0.0147087	0.117406	-0.0342505	0
VN_01_01_1037	VN_01_01_1037	0.000548931	0.239198	0.405267	0.517511	0.53033	0.387452	0.151744	0.0359257	0.00398213	-0.00233009	0.000402037	-0.00179105	-0.0039521	-0.000368877	-0.00250238	-0.00289955	0.226096	0.380717	0.538129	0.618223	0.548239	0.300518	0.113929	0.0158333	0.0034268	-0.00108056	-0.00230782	-0.00550968	-0.00575818	-0.00237564	0.000619518	0.207405	0.362842	0.556215	0.664912	0.653001	0.484144	0.22292	0.0491884	0.0170967	0.000356001	-0.00284576	-0.00709068	0.00217371	-0.00643242	-0.00264125	0.231823	0.395369	0.508622	0.523671	0.384213	0.135544	0.0243241	-0.0075433	-0.0146587	-0.016931	-0.0185127	-0.0183886	-0.0190694	-0.0188474	-0.0178404	0.223961	0.399319	0.541058	0.611451	0.555676	0.312091	0.0876879	0.00272219	-0.0206809	-0.0260232	-0.0240235	-0.0248378	-0.0236436	-0.0229785	-0.026841	0.202766	0.363552	0.553591	0.658566	0.655807	0.494604	0.211187	0.0299567	-0.0208547	-0.0274968	-0.0328329	-0.0382414	-0.0358159	-0.0386652	-0.0377955	0.026112	0.00144963	-0.00514226	-0.0111946	-0.00743179	-0.00351789	0.000979668	0.000799829	-0.00544848	0.00944466	-0.00520943	-0.00934219	-0.0168972	-0.0142878	-0.0142878	-0.0142878	-0.0142878	-0.0142878	-0.0142878	-0.0142878	-0.0142878	-0.0142878	-0.0142878	-0.0142878	-0.0142878	-0.0142878	-0.0142878	-0.0142878	-0.0142878	-0.0142878	-0.0142878	-0.0142878	-0.0142878	-0.0142878	-0.0142878	-0.0142878	-0.0142878	-0.0142878	0.108808	0.17789	0.246487	0.175268	-0.118808	0.041726	0.128086	0.118592	0.15574	-0.0790065	0.0459309	0.0350361	0.0226842	0.0364641	-0.0428632	-0.0193297	-0.00204805	-0.00138486	0.00549079	-0.0178696	0.0890067	0.0437691	-0.00777021	-0.00176496	-0.0388757	0
VN_01_01_1038	VN_01_01_1038	0.0350978	0.00948707	0.0253261	0.0474477	0.0626905	0.0650478	0.047431	0.0410349	0.0400926	0.0421978	0.0432869	0.0434399	0.0429782	0.0448161	0.0434376	0.0434957	0.00827226	0.0235734	0.0513556	0.0903283	0.107328	0.0821444	0.0644902	0.0549713	0.0603658	0.0586865	0.0635965	0.0595139	0.0578755	0.0647873	0.0627336	0.00728411	0.0222904	0.0527655	0.100441	0.142458	0.135613	0.109397	0.095679	0.0854114	0.0802388	0.0857991	0.0817119	0.0878473	0.0858265	0.0846844	0.00912473	0.0250773	0.0481843	0.0680801	0.0625093	0.0331387	0.0310677	0.0235218	0.0256668	0.023477	0.024433	0.0264086	0.0245705	0.0249165	0.0265219	0.00784601	0.00307684	0.0516257	0.0855375	0.0971079	0.0828011	0.0496075	0.0438408	0.0334766	0.0336107	0.036258	0.0362192	0.0393953	0.0390275	0.0347413	0.00703935	0.02064	0.0525975	0.0935077	0.139248	0.133651	0.0884293	0.0680933	0.049083	0.0474713	0.0499576	0.0483286	0.0525579	0.0516134	0.0537912	0.240682	0.210517	0.202543	0.203929	0.200724	0.206841	0.292826	0.280887	0.127852	0.217357	0.191163	0.18309	0.184051	0.179112	0.179112	0.179112	0.179112	0.179112	0.179112	0.179112	0.179112	0.179112	0.179112	0.179112	0.179112	0.179112	0.179112	0.179112	0.179112	0.179112	0.179112	0.179112	0.179112	0.179112	0.179112	0.179112	0.179112	0.179112	0.959442	0.431829	0.692177	1.01778	0.584859	0.52058	0.260678	0.363373	0.432459	0.235558	0.200408	0.142979	0.0863274	0.129632	0.0463496	0.0192582	0.0157965	0.00759783	0.0148953	0.000676613	0.132212	0.131446	0.0512903	0.0819232	0.0183875	0
VN_01_01_1039	VN_01_01_1039	0.0239947	0.0520471	0.0654322	0.0777342	0.107658	0.113018	0.080899	0.0480786	0.0320427	0.0285365	0.0271563	0.0284275	0.0231639	0.0291073	0.0257478	0.0252902	0.0533088	0.0687075	0.0816927	0.123941	0.139113	0.126624	0.0992612	0.0547064	0.0445173	0.0395022	0.0415325	0.0369447	0.0348892	0.0378469	0.0432229	0.0458639	0.0647649	0.0913015	0.115646	0.200079	0.193258	0.156863	0.101418	0.0696309	0.0602791	0.0517551	0.0499622	0.0542867	0.0512979	0.0542547	0.0517747	0.0760572	0.0673081	0.104314	0.0996042	0.0623823	0.0380224	0.0182778	0.0132122	0.0109955	0.0105275	0.0106229	0.00901712	0.0110246	0.0120353	0.0525014	0.0479813	0.100105	0.128561	0.124044	0.125329	0.0758892	0.0439142	0.0226514	0.0140116	0.0162289	0.0159087	0.0172358	0.0165204	0.0143618	0.0457342	0.0572343	0.0848542	0.10551	0.208337	0.203509	0.138997	0.0761167	0.0404541	0.0337695	0.0277567	0.018277	0.0207625	0.018771	0.0208488	0.161651	0.140051	0.126012	0.117688	0.126749	0.123442	0.209367	0.198173	0.0777223	0.157474	0.133759	0.117217	0.112894	0.115205	0.115205	0.115205	0.115205	0.115205	0.115205	0.115205	0.115205	0.115205	0.115205	0.115205	0.115205	0.115205	0.115205	0.115205	0.115205	0.115205	0.115205	0.115205	0.115205	0.115205	0.115205	0.115205	0.115205	0.115205	0.879691	0.800433	0.676834	0.871108	0.364894	0.361915	0.443705	0.355093	0.444978	0.253647	0.132616	0.164811	0.0604733	0.070783	0.0503093	-0.0133656	0.00332142	0.00501816	0.00252876	0.0169771	0.147741	0.114603	0.034236	0.0718849	0.016066	0
VN_01_01_1040	VN_01_01_1040	-0.00221332	0.226783	0.302885	0.327286	0.355867	0.289636	0.142926	0.0556148	0.00803222	-0.00473268	-0.00920102	-0.00860091	-0.0106849	-0.0119573	-0.0127196	-0.0116583	0.223179	0.272748	0.317654	0.379053	0.369723	0.233357	0.116026	0.0286814	-0.000672902	-0.00852522	-0.0136199	-0.0147201	-0.0190595	-0.012735	-0.0126959	0.210685	0.251577	0.341766	0.384634	0.426821	0.365706	0.18587	0.0687833	0.0153077	-0.00808656	-0.0208501	-0.0234859	-0.0217294	-0.0241872	-0.0227816	0.211441	0.284497	0.309803	0.32968	0.286243	0.137166	0.0530796	0.00550704	-0.014061	-0.0187303	-0.022587	-0.0206874	-0.0242491	-0.019805	-0.0207442	0.218887	0.196581	0.332354	0.289363	0.393167	0.268601	0.120191	0.0315886	-0.0119766	-0.0268111	-0.0267076	-0.0288603	-0.0272624	-0.0289969	-0.0303916	0.201324	0.260941	0.332355	0.398524	0.445636	0.364068	0.212412	0.0732656	0.00572705	-0.0220138	-0.0328267	-0.0401323	-0.0377889	-0.0425181	-0.0408245	0.210731	0.147552	0.137923	0.136402	0.136973	0.144503	0.218128	0.218152	0.095149	0.176619	0.150047	0.134119	0.129154	0.129074	0.129074	0.129074	0.129074	0.129074	0.129074	0.129074	0.129074	0.129074	0.129074	0.129074	0.129074	0.129074	0.129074	0.129074	0.129074	0.129074	0.129074	0.129074	0.129074	0.129074	0.129074	0.129074	0.129074	0.129074	0.142533	0.491974	0.525739	0.070048	0.283648	0.144569	0.357395	0.373375	0.135721	0.329975	0.103927	0.116303	0.0621666	0.0380077	0.0526392	-0.00529515	0.00952264	0.00376618	0.0239923	-0.0130818	0.106756	0.107697	0.0163672	0.0662757	-0.0147044	0
VN_01_01_1041	VN_01_01_1041	0.0520605	0.190338	0.273148	0.318787	0.346624	0.310271	0.181505	0.102085	0.0708432	0.0606557	0.0577377	0.0588534	0.0565662	0.0579731	0.0580476	0.0571313	0.184004	0.245707	0.296384	0.385854	0.41998	0.288161	0.188031	0.115608	0.0957288	0.0851639	0.0854034	0.0816942	0.0815834	0.0831689	0.0851593	0.177799	0.233349	0.331518	0.40249	0.47128	0.45457	0.286813	0.181471	0.146085	0.127053	0.119913	0.118054	0.113918	0.114895	0.121148	0.177528	0.248798	0.299746	0.329522	0.301824	0.161615	0.0930302	0.0564878	0.0476471	0.0451783	0.042115	0.043803	0.041169	0.042316	0.0439268	0.178086	0.26063	0.29751	0.383083	0.411121	0.292512	0.166479	0.0995642	0.0733439	0.0656998	0.0632962	0.0648856	0.0659358	0.0636385	0.0631046	0.165663	0.22121	0.313259	0.418415	0.485748	0.431082	0.28891	0.16374	0.114864	0.103601	0.0971125	0.0906021	0.0923245	0.0859589	0.0889281	0.270672	0.238672	0.228927	0.22876	0.225545	0.235321	0.317351	0.329652	0.171489	0.252144	0.250949	0.243511	0.243039	0.239969	0.239969	0.239969	0.239969	0.239969	0.239969	0.239969	0.239969	0.239969	0.239969	0.239969	0.239969	0.239969	0.239969	0.239969	0.239969	0.239969	0.239969	0.239969	0.239969	0.239969	0.239969	0.239969	0.239969	0.239969	0.142449	0.346662	0.525072	0.232161	1.44709	0.447733	0.258947	0.354496	0.513779	0.61837	0.221123	0.0840798	0.0620366	0.155124	0.0809074	0.000323295	-0.00989771	0.00478312	0.00634709	0.0151762	0.209989	0.0917481	0.0359486	0.127802	0.046898	0
VN_01_01_1042	VN_01_01_1042	0.0862132	0.0839679	0.0796605	0.0592855	0.0777472	0.0704043	0.0668606	0.0820958	0.0942189	0.102036	0.108181	0.109741	0.107844	0.111943	0.10887	0.111162	0.0848915	0.0832264	0.0497579	0.0709603	0.0981379	0.0865048	0.10933	0.122676	0.140824	0.14961	0.15574	0.152474	0.151372	0.156296	0.159167	0.0831025	0.0655551	0.0668215	0.0612503	0.124769	0.167283	0.141106	0.16995	0.199087	0.20647	0.212248	0.213806	0.221939	0.220767	0.216359	0.0746974	0.0765772	0.0512239	0.0531235	0.0681348	0.0419158	0.0548849	0.0583883	0.0652748	0.0651449	0.0674592	0.0678826	0.0680693	0.0688591	0.0711685	0.0817414	0.151652	0.069945	0.0549923	0.0722995	0.105049	0.0757133	0.084094	0.0869892	0.0903321	0.0969246	0.0968428	0.0996452	0.101494	0.0994475	0.0772673	0.0744904	0.0657842	0.048915	0.123691	0.118849	0.111758	0.119553	0.121796	0.12749	0.134562	0.136118	0.139325	0.13837	0.143445	0.320406	0.294195	0.282266	0.280735	0.282183	0.282687	0.399131	0.384653	0.199655	0.312273	0.284519	0.272815	0.269534	0.265556	0.265556	0.265556	0.265556	0.265556	0.265556	0.265556	0.265556	0.265556	0.265556	0.265556	0.265556	0.265556	0.265556	0.265556	0.265556	0.265556	0.265556	0.265556	0.265556	0.265556	0.265556	0.265556	0.265556	0.265556	1.46881	0.581704	0.556202	1.35721	0.616962	0.806306	0.42863	0.405045	0.784795	0.357981	0.195111	0.124784	0.0904557	0.198411	0.0575213	0.0152684	0.0282517	0.00844909	0.0274811	0.00135665	0.241109	0.12678	0.0416686	0.141291	0.0309874	0
VN_01_01_1043	VN_01_01_1043	0.0258801	0.0124194	0.0325061	0.0642263	0.0859374	0.087344	0.0471453	0.0379703	0.0305085	0.0314906	0.0329752	0.0343574	0.0335023	0.0345239	0.033614	0.0324633	0.0112864	0.0288767	0.0628866	0.108838	0.127732	0.107922	0.0663818	0.0450224	0.0470485	0.0490016	0.0497384	0.0485831	0.0478686	0.0516278	0.0496968	0.00982249	0.0261511	0.0637273	0.128605	0.190114	0.175527	0.130146	0.0906403	0.0808164	0.0694881	0.070605	0.072216	0.078939	0.0710536	0.0718952	0.0123164	0.0305712	0.0578028	0.0942461	0.0867115	0.0359674	0.0340317	0.0282554	0.0309483	0.0312157	0.0329895	0.0353023	0.033634	0.0346735	0.0355827	0.0108925	-0.0310082	0.0638275	0.113351	0.131423	0.111121	0.0555834	0.0518968	0.0450262	0.0445918	0.0496406	0.0531479	0.0516671	0.0519489	0.0479926	0.00978584	0.0249756	0.060915	0.126835	0.179741	0.174305	0.116707	0.0734053	0.0683364	0.0688261	0.0713173	0.0726865	0.077565	0.0730253	0.0738532	0.103303	0.115635	0.101603	0.0868597	0.086665	0.097755	0.143023	0.154643	0.1142	0.162836	0.174626	0.169691	0.165559	0.158217	0.158217	0.158217	0.158217	0.158217	0.158217	0.158217	0.158217	0.158217	0.158217	0.158217	0.158217	0.158217	0.158217	0.158217	0.158217	0.158217	0.158217	0.158217	0.158217	0.158217	0.158217	0.158217	0.158217	0.158217	1.0918	0.177108	0.549363	1.19565	0.25608	0.584588	0.208235	0.282589	0.659251	0.12156	0.152139	0.0632374	0.0670561	0.138426	0.0201179	-0.00653424	-0.00460727	-0.0070289	-0.000350349	-0.0117953	0.212335	0.0838276	0.00653092	0.0669544	-0.00231012	0
VN_01_01_1044	VN_01_01_1044	0.0768404	0.0871804	0.0880915	0.0595358	0.0530003	0.061065	0.08393	0.0901224	0.0922376	0.0916483	0.0903067	0.0897167	0.089144	0.0876427	0.0894339	0.0857626	0.0877554	0.083232	0.047683	0.0452901	0.0641415	0.0804982	0.128894	0.128388	0.130341	0.127785	0.128422	0.125043	0.123746	0.128638	0.128809	0.084914	0.0743509	0.0660256	0.0336045	0.0548784	0.119259	0.152222	0.183739	0.185602	0.178424	0.176261	0.175679	0.177484	0.175517	0.175001	0.0789346	0.0817635	0.0475636	0.0322377	0.0609387	0.0703061	0.0842375	0.0831832	0.0784309	0.0775627	0.0771252	0.0776942	0.0769442	0.0779264	0.0791064	0.0851414	0.0079937	0.059521	0.023847	0.0515049	0.110342	0.113638	0.123738	0.113658	0.109658	0.109988	0.111565	0.112233	0.11064	0.109981	0.0798261	0.0781269	0.0614607	0.0162502	0.052968	0.105909	0.147112	0.168429	0.164894	0.156852	0.153508	0.151652	0.154209	0.15592	0.154471	0.172551	0.174782	0.183763	0.180726	0.186657	0.188118	0.245725	0.245295	0.112441	0.1522	0.155031	0.149458	0.155664	0.161571	0.161571	0.161571	0.161571	0.161571	0.161571	0.161571	0.161571	0.161571	0.161571	0.161571	0.161571	0.161571	0.161571	0.161571	0.161571	0.161571	0.161571	0.161571	0.161571	0.161571	0.161571	0.161571	0.161571	0.161571	0.28353	0.297019	0.394486	0.282064	0.392222	0.438341	0.252117	0.275159	0.427574	0.193618	0.169144	0.0882414	0.0532801	0.163427	-0.0135369	0.0130977	-0.00467484	0.00483279	0.0125152	-0.010136	0.185665	0.0891103	0.0252742	0.089373	-0.0046477	0
VN_01_01_1045	VN_01_01_1045	0.126322	-0.00139626	0.0025083	0.0357759	0.100061	0.145852	0.149993	0.1505	0.150465	0.149289	0.152809	0.15181	0.151975	0.152596	0.152324	0.152154	-0.00167978	0.00996815	0.032736	0.114131	0.191023	0.224573	0.219539	0.21046	0.214454	0.214172	0.217193	0.216787	0.215791	0.22004	0.215443	-0.00103037	0.00124052	0.0331941	0.10459	0.240667	0.321594	0.330144	0.31176	0.305209	0.302112	0.300482	0.30554	0.305232	0.303781	0.308065	-0.00243265	0.00483742	0.0332977	0.0954445	0.133109	0.122865	0.113414	0.105416	0.102125	0.0994457	0.098946	0.0997725	0.0987063	0.0991596	0.0994552	-0.00254429	-0.0805631	0.0377686	0.0567368	0.1694	0.214304	0.176447	0.158396	0.147936	0.143362	0.140644	0.142254	0.142336	0.141644	0.140698	-0.00182574	0.00360699	0.0305178	0.0983868	0.227688	0.289034	0.267045	0.225832	0.210469	0.208331	0.205287	0.199453	0.198876	0.196044	0.195941	0.319692	0.294978	0.2765	0.266371	0.26517	0.258404	0.418331	0.390293	0.181512	0.334821	0.284561	0.269531	0.256677	0.261404	0.261404	0.261404	0.261404	0.261404	0.261404	0.261404	0.261404	0.261404	0.261404	0.261404	0.261404	0.261404	0.261404	0.261404	0.261404	0.261404	0.261404	0.261404	0.261404	0.261404	0.261404	0.261404	0.261404	0.261404	2.55706	0.519087	0.571928	2.41241	0.0650313	1.25128	0.436459	0.385575	1.24009	0.230821	0.28735	0.11431	0.101165	0.30919	0.0586603	0.0243362	0.02326	0.00391151	0.0416564	-0.00420686	0.376865	0.166503	0.0566469	0.220611	0.023277	0
VN_01_01_1046	VN_01_01_1046	0.0158085	0.22671	0.300403	0.321402	0.357779	0.324256	0.192258	0.0881841	0.0355994	0.0183586	0.0106631	0.0078261	0.00535777	0.00645674	0.00488761	0.00352294	0.223062	0.269047	0.311806	0.377483	0.392355	0.292657	0.172969	0.0726297	0.0349956	0.018557	0.0122116	0.00821573	0.00403961	0.00888666	0.0063776	0.210468	0.25133	0.332441	0.383988	0.44944	0.421093	0.263187	0.130706	0.069203	0.035179	0.0185214	0.0130727	0.0135428	0.0111989	0.00658444	0.211071	0.283245	0.303951	0.337622	0.310441	0.184803	0.105929	0.0580488	0.0403368	0.0374551	0.0341319	0.0352038	0.032756	0.0354348	0.0342724	0.218845	0.279563	0.320706	0.374659	0.415262	0.320837	0.187579	0.105404	0.0650335	0.0532023	0.0508117	0.0515126	0.0523892	0.0512282	0.0463206	0.200569	0.257632	0.326661	0.379638	0.471339	0.429013	0.300628	0.176803	0.10794	0.0821211	0.0753568	0.0711068	0.0695278	0.0676178	0.0659455	0.151667	0.142875	0.141745	0.132027	0.139253	0.145854	0.202871	0.20943	0.1455	0.210992	0.201313	0.198454	0.198998	0.194337	0.194337	0.194337	0.194337	0.194337	0.194337	0.194337	0.194337	0.194337	0.194337	0.194337	0.194337	0.194337	0.194337	0.194337	0.194337	0.194337	0.194337	0.194337	0.194337	0.194337	0.194337	0.194337	0.194337	0.194337	0.862147	0.472646	0.45331	0.822762	0.735082	0.244779	0.219378	0.285009	0.246821	0.504121	0.102652	0.112069	0.07782	0.0602925	0.125769	0.0103946	-0.000469414	0.00443754	0.00980935	0.00978894	0.109515	0.0799089	0.0172505	0.0200005	0.0654244	0
VN_01_01_1047	VN_01_01_1047	0.0414206	0.233668	0.313219	0.318947	0.31061	0.233352	0.13157	0.0609202	0.0453211	0.0479982	0.052917	0.0538719	0.0536414	0.0577069	0.0543908	0.0550968	0.229753	0.274825	0.314073	0.32559	0.278142	0.1653	0.101523	0.0613347	0.0650972	0.0705168	0.0752117	0.0750661	0.071597	0.0789081	0.0800633	0.215817	0.263802	0.33591	0.344079	0.319031	0.243704	0.119662	0.0841528	0.0931677	0.0960174	0.0944476	0.0987308	0.106937	0.105578	0.105276	0.218409	0.292435	0.298396	0.281325	0.209681	0.0861215	0.0388941	0.0168428	0.0157683	0.0167741	0.0163979	0.01881	0.0184215	0.0200344	0.020165	0.225451	0.310098	0.314749	0.328081	0.289817	0.159695	0.0672393	0.0314947	0.0191927	0.0200959	0.0223063	0.0280696	0.0289911	0.0295476	0.0264885	0.207017	0.265394	0.324857	0.340295	0.31308	0.21269	0.105762	0.0455402	0.028671	0.0278553	0.0341324	0.0322543	0.0342941	0.034263	0.0365864	0.252891	0.230282	0.226775	0.205575	0.202556	0.211549	0.314815	0.287284	0.16472	0.276564	0.250495	0.234196	0.225756	0.224466	0.224466	0.224466	0.224466	0.224466	0.224466	0.224466	0.224466	0.224466	0.224466	0.224466	0.224466	0.224466	0.224466	0.224466	0.224466	0.224466	0.224466	0.224466	0.224466	0.224466	0.224466	0.224466	0.224466	0.224466	-0.723413	-0.42749	-0.284335	-0.451684	-0.135879	-0.0432686	0.125196	0.104745	0.093247	0.186293	0.12143	0.112679	0.0597865	0.0805033	0.0913184	0.0196038	0.00327384	0.00427122	0.0187654	-0.000312607	0.0919722	0.0977391	0.0137503	0.0430582	0.0420555	0
